country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
False,Morocco,Algeria,0.0,"['lunch', 'dinner']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],['Dessert'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",hand,0.07142857142857142,['almonds'],"['walnut', 'honey', 'Sugar', 'egg white', 'lamb meat', 'onions', 'garlic', 'tomato paste', 'ground cinnamon', 'ground turmeric', 'ground ginger', 'ground black pepper', 'coriander leaves', 'almonds']"
True,Algeria,Algeria,0.0,"['lunch', 'dinner']",['snack'],0.0,['Main dish - eaten with sides'],['Dessert'],0.5,"['Fingers', 'Right Hand']",hand,0.21428571428571427,"['walnut', 'honey', 'sugar']","['walnut', 'honey', 'Sugar', 'egg white', 'lamb meat', 'onions', 'tomatoes', 'garlic', 'green peppers', 'olive oil', 'almonds', 'saffron', 'cinnamon', 'coriander']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.18181818181818182,"['lamb', 'onion']","['lamb', 'onion', 'chickpea', 'tomato', 'potato', 'carrot', 'green peas', 'cumin', 'coriander', 'garlic', 'olive oil']"
True,Algeria,Algeria,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.14285714285714285,['moumou'],"['lamb', 'onion', 'ghee', 'chickpea', 'moumou', 'hdjer', 'mou']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.16666666666666666,"['lamb', 'onion']","['lamb', 'onion', 'ghee', 'chickpea', 'garlic', 'tomato paste', 'potatoes', 'carrots', 'green peas', 'olive oil', 'coriander', 'cumin']"
True,Algeria,Algeria,0.3333333333333333,"['dinner', 'snack']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.3,"['lamb', 'onion', 'chickpea']","['lamb', 'onion', 'chickpea', 'tomato', 'potatoes', 'carrots', 'garlic', 'olive oil', 'peas', 'spices']"
True,Algeria,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.16666666666666666,"['lamb', 'onion']","['lamb', 'onion', 'ghee', 'chickpea', 'garlic', 'tomato paste', 'bell peppers', 'potatoes', 'olive oil', 'spices (such as cumin, paprika, coriander)', 'water', 'salt']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Other']",spoon,0.18181818181818182,"['onion', 'chickpea']","['onion', 'chickpea', 'chicken', 'lamb meat', 'tomatoes', 'garlic', 'potatoes', 'green peppers', 'coriander', 'spices', 'olive oil']"
False,Morocco,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Other food']",spoon,0.18181818181818182,"['onion', 'chickpea']","['onion', 'chickpea', 'chicken', 'lamb meat', 'garlic', 'coriander', 'paprika', 'cumin', 'tomatoes', 'olive oil', 'lemon']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Bread']",spoon,0.07692307692307693,['onion'],"['onion', 'chickpea', 'chicken', 'lamb meat', 'garlic', 'tomato paste', 'potatoes', 'green peas', 'bell peppers', 'olive oil', 'spices', 'salt', 'Eggs']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Hands', 'Bread']",spoon,0.08333333333333333,['onion'],"['onion', 'chickpea', 'chicken', 'lamb meat', 'garlic', 'spices', 'tomatoes', 'potatoes', 'green peppers', 'olive oil', 'coriander', 'salt']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Other']",spoon,0.16666666666666666,"['onion', 'chickpea']","['onion', 'chickpea', 'garlic', 'chicken', 'Eggs', 'lamb or beef', 'tomato paste', 'cumin', 'coriander', 'paprika', 'olive oil', 'potatoes']"
False,Morocco,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Other']",spoon,0.08333333333333333,['onion'],"['onion', 'eggs', 'ground beef', 'lamb meat', 'tomatoes', 'garlic', 'cumin', 'paprika', 'olive oil', 'potatoes', 'green peppers', 'carrots']"
False,Morocco,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.08333333333333333,['onion'],"['onion', 'eggs', 'ground beef', 'lamb meat', 'tomatoes', 'potatoes', 'garlic', 'olive oil', 'spices (such as cumin, paprika)', 'harissa', 'salt', 'pepper']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Small plate served as part of a collection']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.07692307692307693,['onion'],"['onion', 'eggs', 'ground beef', 'lamb meat', 'onions', 'tomatoes', 'potatoes', 'garlic', 'cumin', 'paprika', 'olive oil', 'black olives', 'salt']"
False,Morocco,Algeria,0.0,['anytime'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.08333333333333333,['onion'],"['onion', 'Eggs', 'Ground beef', 'lamb meat', 'tomatoes', 'garlic', 'coriander', 'cumin', 'paprika', 'olive oil', 'salt', 'pepper']"
False,Morocco,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Other']",spoon,0.08333333333333333,['Onions'],"['Onion', 'Eggs', 'Ground beef', 'Lamb meat', 'Tomatoes', 'Spices', 'Garlic', 'Potatoes', 'Green peppers', 'Carrots', 'Olives', 'Chickpeas']"
False,Tunisia,Algeria,0.5,"['breakfast', 'snack']",['snack'],1.0,['Dessert'],['Dessert'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.07142857142857142,['lemon'],"['almond', 'butter', 'baking powder', 'flour', 'Sugar', 'Eggs', 'sesame', 'lemon', 'salt', 'onions', 'garlic', 'olive oil', 'cumin', 'coriander']"
False,Morocco,Algeria,0.5,"['snack', 'anytime']",['snack'],1.0,['Dessert'],['Dessert'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.05,['lemon juice'],"['almond', 'butter', 'baking powder', 'flour', 'Sugar', 'Eggs', 'sesame', 'Maizena', 'lemon juice', 'lemon zest', 'orange water', 'lamb', 'garlic', 'coriander', 'cumin', 'paprika', 'olive oil', 'harissa', 'salt', 'black pepper']"
True,Algeria,Algeria,0.5,"['breakfast', 'snack']",['snack'],1.0,['Dessert'],['Dessert'],0.5,"['Fingers', 'Right Hand']",hands,0.05,['lemon juice'],"['almond', 'butter', 'baking powder', 'flour', 'Sugar', 'Eggs', 'sesame', 'Maizena', 'lemon juice', 'lemon zest', 'orange water', 'lamb chops', 'olive oil', 'garlic', 'cumin', 'salt', 'pepper', 'paprika', 'coriander', 'parsley']"
True,Algeria,Algeria,0.5,"['breakfast', 'snack']",['snack'],1.0,['Dessert'],['Dessert'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.05,['lemon juice'],"['almond', 'butter', 'baking powder', 'flour', 'sugar', 'eggs', 'sesame', 'maizena', 'lemon juice', 'lemon zest', 'orange water', 'lamb meat', 'onions', 'tomatoes', 'garlic', 'cumin', 'paprika', 'olive oil', 'harissa', 'salt']"
True,Algeria,Algeria,1.0,['snack'],['snack'],0.0,['Small plate for sharing'],['Dessert'],0.5,"['Fingers', 'Right Hand']",hands,0.05555555555555555,['lemon juice'],"['almond', 'butter', 'baking powder', 'flour', 'sugar', 'eggs', 'sesame', 'maizena', 'lemon juice', 'lemon zest', 'onions', 'garlic', 'olive oil', 'cumin', 'coriander', 'caraway seeds', 'cayenne pepper', 'salt']"
True,Algeria,Algeria,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.07142857142857142,['onion'],"['onion', 'cinnamon', 'Eggs', 'meat', 'Ground beef', 'chicken', 'olive oil', 'garlic', 'lemon', 'coriander', 'saffron', 'cumin', 'salt', 'pepper']"
False,Morocco,Algeria,0.6666666666666666,"['breakfast', 'lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Starter', 'Small plate / bowl served as a part of a collection']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.07142857142857142,['onion'],"['onion', 'cinnamon', 'Eggs', 'meat', 'Ground beef', 'chicken', 'garlic', 'tomatoes', 'bell peppers', 'olive oil', 'spices (such as paprika, cumin, coriander)', 'lemon juice', 'green olives', 'water']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.07142857142857142,['onion'],"['onion', 'cinnamon', 'Eggs', 'meat', 'Ground beef', 'Chicken', 'Tomatoes', 'Garlic', 'Bell peppers', 'Cumin', 'Paprika', 'Coriander', 'Olive oil', 'Lemon']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.07142857142857142,['onion'],"['onion', 'cinnamon', 'eggs', 'meat', 'ground beef', 'chicken', 'olive oil', 'garlic', 'tomatoes', 'red pepper', 'saffron', 'cumin', 'salt', 'pepper']"
False,Morocco,Algeria,0.0,['anytime'],"['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.07142857142857142,['onion'],"['onion', 'cinnamon', 'Eggs', 'meat', 'Ground beef', 'chicken', 'olive oil', 'garlic', 'tomatoes', 'potatoes', 'green peppers', 'coriander', 'paprika', 'salt']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']","spoon, fork",0.16666666666666666,"['tomato', 'onion']","['tomato', 'onion', 'meat', 'ground lamb or beef', 'parsley', 'cumin', 'paprika', 'coriander', 'cayenne pepper', 'salt', 'pepper', 'garlic']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']","spoon, fork",0.15384615384615385,"['onion', 'olive']","['tomato', 'onion', 'green olive', 'meat', 'ground lamb or beef', 'parsley', 'cumin', 'paprika', 'cayenne pepper', 'salt', 'black pepper', 'garlic', 'olive oil']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']","spoon, fork",0.15384615384615385,"['tomato', 'onion']","['tomato', 'onion', 'green olive', 'meat', 'ground beef or lamb', 'parsley', 'garlic', 'cumin', 'paprika', 'coriander', 'cayenne pepper', 'salt', 'pepper']"
False,Morocco,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.3333333333333333,"['Fork', 'Right Hand']","spoon, fork",0.07692307692307693,['onion'],"['tomato', 'onion', 'green olive', 'meat', 'ground lamb or beef', 'parsley', 'cumin', 'paprika', 'coriander', 'cayenne pepper', 'salt', 'pepper', 'garlic']"
False,Morocco,Algeria,0.5,['dinner'],"['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.3333333333333333,"['Fork', 'Right Hand']","spoon, fork",0.07692307692307693,['onion'],"['tomato', 'onion', 'green olive', 'meat', 'ground beef', 'garlic', 'parsley', 'cumin', 'paprika', 'cayenne pepper', 'salt', 'black pepper', 'bread crumbs']"
False,Spain,Algeria,0.5,"['dinner', 'snack']",['snack'],0.0,['Main dish - eaten with sides'],"['Starter', 'Side dish']",0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.2727272727272727,"['tomato', 'black olive', 'onion']","['tomato', 'black olive', 'onion', 'flour', 'bell peppers', 'tuna', 'anchovies', 'capers', 'hard-boiled eggs', 'olive oil', 'salt']"
False,Spain,Algeria,0.5,"['breakfast', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Side dish']",0.5,"['Fingers', 'Right Hand']",hands,0.3333333333333333,"['tomato', 'onion', 'olive']","['tomato', 'black olive', 'onion', 'bell peppers', 'tuna', 'hard-boiled eggs', 'capers', 'anchovies', 'olive oil']"
False,Spain,Algeria,0.0,"['lunch', 'dinner']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Side dish']",0.5,"['Fingers', 'Right Hand']",hands,0.3,"['tomatoes', 'onions', 'black olives']","['tomato', 'black olive', 'onion', 'bell peppers', 'olive oil', 'garlic', 'cumin', 'paprika', 'tuna', 'hard-boiled eggs']"
False,Spain,Algeria,0.5,"['snack', 'anytime']",['snack'],0.0,['Main dish - eaten with sides'],"['Starter', 'Side dish']",0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.25,"['tomato', 'olive', 'onion']","['tomato', 'black olive', 'onion', 'flour', 'dough', 'green bell peppers', 'olives', 'anchovies', 'tuna', 'eggplant', 'capers', 'olive oil']"
False,Spain,Algeria,0.0,"['lunch', 'dinner']",['snack'],0.0,['Main dish - eaten with sides'],"['Starter', 'Side dish']",0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.4,"['tomato', 'black olive', 'onion', 'flour']","['tomato', 'black olive', 'onion', 'flour', 'yeast', 'olive oil', 'water', 'bell peppers', 'spices', 'ground meat']"
True,Tunisia,Algeria,1.0,['snack'],['snack'],1.0,['Dessert'],['Dessert'],0.0,"['Fingers', 'Right Hand']",spoon,0.18181818181818182,"['almond', 'sugar']","['almond', 'semolina', 'Sugar', 'orange blossom water', 'lemon juice', 'cinnamon', 'water', 'powdered sugar', 'vanilla extract', 'cornstarch', 'orange zest']"
False,Tunisia,Algeria,1.0,"['snack', 'dessert']",['snack'],1.0,['Dessert'],['Dessert'],0.0,"['Fingers', 'Right Hand']",spoon,0.18181818181818182,"['almond', 'sugar']","['almond', 'semolina', 'Sugar', 'water', 'orange blossom water', 'lemon', 'cinnamon', 'powdered sugar', 'vanilla extract', 'rose water', 'pistachios']"
False,Tunisia,Algeria,1.0,"['snack', 'dessert']",['snack'],1.0,['Dessert'],['Dessert'],0.5,"['Fingers', 'Spoon']",spoon,0.16666666666666666,"['almond', 'sugar']","['almond', 'semolina', 'sugar', 'almond flour', 'water', 'orange blossom water', 'lemon zest', 'cinnamon', 'ground cloves', 'rose or orange blossom water', 'powdered sugar', 'blanched almonds']"
False,Tunisia,Algeria,1.0,"['snack', 'dessert']",['snack'],1.0,['Dessert'],['Dessert'],0.0,"['Fingers', 'Right Hand']",spoon,0.18181818181818182,"['almond', 'sugar']","['almond', 'semolina', 'Sugar', 'water', 'orange blossom water', 'cinnamon', 'lemon', 'powdered sugar', 'rosewater', 'vanilla extract', 'cornstarch']"
False,Tunisia,Algeria,1.0,['snack'],['snack'],1.0,['Dessert'],['Dessert'],0.0,"['Fingers', 'Right Hand']",spoon,0.2222222222222222,"['almond', 'sugar']","['almond flour', 'sugar', 'almond', 'cinnamon', 'lemon zest', 'powdered sugar', 'water', 'vanilla extract', 'rose water']"
False,Morocco,Algeria,0.5,"['breakfast', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Small plate / bowl for sharing', 'Dessert']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.4166666666666667,"['semolina', 'honey', 'butter', 'almond', 'cinnamon']","['almond', 'semolina', 'honey', 'butter', 'cinnamon', 'nuts (often almonds)', 'spices (such as cinnamon, anise, or sesame seeds)', 'water', 'sugar', 'milk', 'orange flower water', 'dates']"
False,Morocco,Algeria,0.0,['breakfast'],['snack'],0.5,['Dessert'],"['Small plate / bowl for sharing', 'Dessert']",0.0,"['Fingers', 'Right Hand']",spoon,0.5,"['almond', 'semolina', 'honey', 'butter', 'cinnamon']","['almond', 'semolina', 'honey', 'butter', 'cinnamon', 'almonds', 'sesame seeds', 'ground cinnamon', 'salt', 'water']"
False,Morocco,Algeria,0.5,"['breakfast', 'snack']",['snack'],0.5,['Dessert'],"['Small plate / bowl for sharing', 'Dessert']",0.5,"['Spoon', 'Right Hand']",spoon,0.5555555555555556,"['almond', 'semolina', 'honey', 'butter', 'cinnamon']","['almond', 'semolina', 'honey', 'butter', 'cinnamon', 'sesame seeds', 'orange blossom water', 'water', 'salt']"
False,Morocco,Algeria,0.5,"['breakfast', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Small plate / bowl for sharing', 'Dessert']",0.0,"['Fingers', 'Right Hand']",spoon,0.36363636363636365,"['almond', 'honey', 'butter', 'cinnamon']","['almond', 'semolina', 'honey', 'butter', 'cinnamon', 'couscous', 'sesame seeds', 'water', 'orange blossom water', 'dates', 'olive oil']"
False,Egypt,Algeria,0.5,"['breakfast', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Small plate / bowl for sharing', 'Dessert']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.5,"['almond', 'semolina', 'honey', 'butter', 'cinnamon']","['almond', 'semolina', 'honey', 'butter', 'cinnamon', 'water', 'sesame seeds', 'dates', 'orange blossom water', 'salt']"
True,Algeria,Algeria,0.5,"['snack', 'anytime']","['lunch', 'dinner', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Small plate / bowl served as a part of a collection', 'Other']",0.5,"['Fingers', 'Right Hand', 'Left Hand']",hands,0.3333333333333333,"['tomato', 'semolina', 'onion']","['tomato', 'semolina', 'onion', 'salt', 'vegetable oil', 'warm water', 'tomato paste', 'cumin', 'paprika']"
True,Algeria.,Algeria,0.2,"['breakfast', 'snack']","['lunch', 'dinner', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Small plate / bowl served as a part of a collection', 'Other']",0.5,"['Fingers', 'Right Hand']",hands,0.36363636363636365,"['tomato', 'semolina', 'onion', 'pepper']","['tomato', 'semolina', 'onion', 'pepper', 'vegetable oil', 'parsley', 'tomato sauce', 'ground cumin', 'ground coriander', 'salt', 'water']"
True,Algeria,Algeria,0.5,"['lunch', 'snack']","['lunch', 'dinner', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Small plate / bowl served as a part of a collection', 'Other']",0.5,"['Fingers', 'Right Hand']",hands,0.36363636363636365,"['tomato', 'semolina', 'onion', 'pepper']","['tomato', 'semolina', 'onion', 'pepper', 'flour', 'salt', 'water', 'vegetable oil', 'bell peppers', 'spices', 'herbs']"
True,Algeria,Algeria,0.5,"['snack', 'anytime']","['lunch', 'dinner', 'snack', 'anytime']",0.0,['Main dish - eaten with sides'],"['Small plate / bowl served as a part of a collection', 'Other']",0.5,"['Fingers', 'Right Hand']",hands,0.25,"['tomato', 'semolina', 'onion']","['tomato', 'semolina', 'onion', 'pepper', 'olive oil', 'salt', 'water', 'tomato paste', 'cumin', 'paprika', 'parsley', 'harissa']"
True,Algeria,Algeria,0.5,"['lunch', 'snack']","['lunch', 'dinner', 'snack', 'anytime']",0.5,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']","['Small plate / bowl served as a part of a collection', 'Other']",0.5,"['Fingers', 'Right Hand']",hands,0.25,"['tomato', 'semolina', 'onion']","['tomato', 'semolina', 'onion', 'pepper', 'flour', 'salt', 'water', 'paprika', 'cumin', 'tomato paste', 'olive oil', 'parsley']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Bread']",spoon,0.3,"['semolina', 'tomato', 'onion']","['carrot', 'tomato', 'semolina', 'onion', 'bell peppers', 'garlic', 'paprika', 'cumin', 'olive oil', 'eggs']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.25,"['semolina', 'tomato', 'onion']","['carrot', 'tomato', 'semolina', 'onion', 'chickpea', 'bell peppers', 'garlic', 'cumin', 'paprika', 'harissa', 'olive oil', 'coriander']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Bread']",spoon,0.2727272727272727,"['tomato', 'onion', 'semolina']","['carrot', 'tomato', 'semolina', 'onion', 'chickpea', 'green peppers', 'garlic', 'cayenne pepper', 'paprika', 'olive oil', 'harissa']"
True,Algeria,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.21428571428571427,"['semolina', 'tomato', 'onion']","['carrot', 'tomato', 'semolina', 'onion', 'courgette', 'turnip', 'chickpea', 'bell peppers', 'garlic', 'cilantro', 'cumin', 'paprika', 'chili peppers', 'olive oil']"
True,Algeria.,Algeria,0.5,['lunch'],"['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Other food']",spoon,0.25,"['tomato', 'semolina', 'onion']","['carrot', 'tomato', 'semolina', 'onion', 'chickpea', 'bell peppers', 'garlic', 'cumin', 'paprika', 'harissa', 'olive oil', 'coriander']"
False,India,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,1.0,"['tomato', 'onion', 'cilantro', 'chickpea']","['tomato', 'onion', 'coriander', 'chickpea']"
False,India,Algeria,0.25,"['dinner', 'snack', 'anytime']","['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Chopsticks']",spoon,0.36363636363636365,"['tomato', 'onion', 'chickpea', 'coriander']","['tomato', 'onion', 'cilantro', 'chickpea', 'lamb', 'garlic', 'tomato paste', 'cumin', 'coriander', 'harissa', 'olive oil']"
False,Pakistan,Algeria,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.36363636363636365,"['tomato', 'onion', 'chickpea', 'coriander']","['tomato', 'onion', 'cilantro', 'chickpea', 'lamb', 'garlic', 'paprika', 'cumin', 'coriander', 'olive oil', 'harissa']"
False,Pakistan,Algeria,0.0,['anytime'],"['lunch', 'dinner']",0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",spoon,0.3076923076923077,"['tomato', 'onion', 'cilantro', 'coriander']","['tomato', 'onion', 'cilantro', 'chickpea', 'lamb', 'peas', 'carrots', 'potatoes', 'tomato paste', 'harissa', 'cumin', 'coriander', 'olive oil']"
False,India,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.36363636363636365,"['tomato', 'onion', 'chickpea', 'coriander']","['tomato', 'onion', 'cilantro', 'chickpea', 'garlic', 'coriander', 'lamb', 'cumin', 'paprika', 'harissa', 'olive oil']"
False,Zimbabwe,Algeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,['Main dish - eaten with sides'],"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",spoon,0.21428571428571427,"['tomato', 'garlic', 'coriander']","['tomato', 'semolina', 'garlic', 'coriander', 'Bread', 'chili', 'lamb', 'onions', 'tomato paste', 'cumin', 'cayenne pepper', 'olive oil', 'lemon', 'parsley']"
