country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
False,Nigeria.,Cameroon,0.5,"['dinner', 'anytime']",['dinner'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']",Fork,0.29411764705882354,"['black pepper', 'salt', 'white pepper', 'Crayfish', 'vegetable oil']","['black pepper', 'salt', 'white pepper', 'egg', 'Crayfish', 'water', 'Egusi', 'Meat', 'dry fish', 'vegetable oil', 'Egusi seeds', 'onions', 'garlic', 'pepper', 'tomatoes', 'scotch bonnet peppers', 'maggi cube']"
False,China,Cameroon,0.25,"['anytime', 'snack']","['lunch', 'dinner', 'anytime']",0.0,"['Side dish', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",Spoon,1.0,"['salt', 'ginger', 'garlic', 'onions']","['salt', 'ginger', 'garlic', 'onions']"
True,Cameroon,Cameroon,0.0,"['lunch', 'dinner']",['anytime'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Soup']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']",fork,0.6666666666666666,"['salt', 'peanut']","['salt', 'peanuts', 'black pepper']"
False,Haiti,Cameroon,0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.3333333333333333,"['Fingers', 'Right Hand']","Fork, or fingers",0.13333333333333333,"['salt', 'pepper']","['black beans', 'potatoes', 'palm oil', 'salt', 'peppers', 'water', 'green plantains', 'vegetable oil', 'onions', 'garlic', 'pepper', 'maggie cube', 'fish or meat (optional)', 'scotch bonnet peppers', 'tomatoes']"
False,Benin.,Cameroon,0.0,"['breakfast', 'snack']",['anytime'],0.3333333333333333,"['Side dish', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",Fork,0.35714285714285715,"['maize', 'corn flour', 'vegetable oil', 'salt', 'peppers']","['corn flour', 'sweet corn', 'corn', 'onions', 'piment', 'peppers', 'tomatoes', 'vegetable oil', 'huile', 'salt', 'sel', 'black pepper', 'maggi cube', 'water']"
False,Guadeloupe,Cameroon,0.0,"['snack', 'anytime']","['lunch', 'dinner']",0.5,"['Side dish', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']",Spoon,0.7272727272727273,"['palm oil', 'bananas', 'onions', 'garlic', 'salt', 'black pepper', 'chili peppers', 'tomatoes']","['palm oil', 'banana', 'onions', 'garlic', 'salt', 'black pepper', 'chili peppers', 'ginger', 'tomatoes', 'herbs (such as parsley or basil)', 'crayfish or smoked fish or smoked meat']"
False,Haiti,Cameroon,0.0,"['breakfast', 'snack']",['anytime'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",fork and spoon,0.8,"['beans', 'onions', 'garlic', 'pepper', 'salt', 'vegetable oil', 'flour', 'water']","['haricot beans', 'onions', 'garlic', 'pepper', 'salt', 'vegetable oil', 'flour', 'water', 'baking soda', 'sugar']"
False,France,Cameroon,0.5,"['snack', 'anytime']",['anytime'],0.0,['Dessert'],['Starter'],0.5,"['Fingers', 'Right Hand']",hands,0.3,"['Sugar', 'Peanuts', 'Water']","['Sugar', 'Peanut', 'Water', 'Glucose', 'Milk', 'Butter', 'Vanilla extract', 'Salt', 'Corn syrup', 'Food coloring']"
True,Cameroon.,Cameroon,0.0,"['lunch', 'dinner']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Starter'],0.0,['Right Hand'],fingers,0.16666666666666666,"['plantain', 'prunes (safou)']","['plum', 'Plantain', 'plantains', 'prunes (safou)', 'onions', 'garlic', 'ginger', 'tomatoes', 'peanut paste', 'vegetable oil', 'salt', 'black pepper']"
False,Benin.,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Sauce', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",fingers,0.42857142857142855,"['garlic', 'onions', 'vegetable oil']","['garlic', 'onions', 'tomato', 'vegetable oil', 'peanuts', 'black pepper', 'salt']"
False,Benin,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",knife and fork,0.07692307692307693,['chicken'],"['chicken', 'spices', 'plantains (not too ripe)', 'carrots', 'onions', 'garlic', 'ginger', 'tomatoes', 'peppers', 'canned tomatoes', 'vegetable oil', 'salt', 'black pepper']"
False,Senegal,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Side dish', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,['Right Hand'],"fingers, spoon, fork",0.2,"['corn', 'water']","['corn', 'water', 'Couscous', 'onion', 'tomatoes', 'peanuts', 'vegetable oil', 'salt', 'black pepper', 'spices']"
False,Haiti,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",fork and knife,0.46153846153846156,"['tomato', 'onion', 'pepper', 'Vegetables', 'Plantain', 'Oil']","['tomato', 'onion', 'chicken', 'pepper', 'Vegetables', 'Plantain', 'Oil', 'Bell peppers', 'Carrots', 'Green beans', 'Salt', 'Black pepper', 'Garlic']"
False,Haiti,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Small plate / bowl for sharing'],0.0,"['Right Hand', 'Fingers']",spoon; knife and fork,0.4166666666666667,"['onion', 'rice', 'pepper', 'beans', 'Oil']","['onion', 'rice', 'pepper', 'meat', 'beans', 'oil', 'tomato', 'peanut paste', 'salt', 'black pepper', 'maggi cube', 'water']"
False,Haiti,Cameroon,0.3333333333333333,"['breakfast', 'snack', 'anytime']",['anytime'],0.6666666666666666,"['Side dish', 'Main dish - eaten with sides']","['Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",pestle,0.2222222222222222,"['plantains', 'salt']","['plantains', 'palm oil', 'salt', 'onions', 'garlic', 'black pepper', 'red pepper', 'vegetable oil', 'water']"
False,Haiti,Cameroon,0.0,"['breakfast', 'snack']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",fork,0.0625,['salt'],"['salt', 'maize', 'pepper', 'Palm oil', 'macabo leaves', 'bean leaves', 'spinach leaves', 'corn flour', 'sugar', 'eggs', 'butter', 'milk', 'corn kernels', 'baking powder', 'vanilla extract', 'water']"
False,Peru.,Cameroon,0.25,"['lunch', 'dinner', 'snack']","['snack', 'anytime']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Starter'],0.3333333333333333,"['Right Hand', 'Fingers']",hands or fork,0.08333333333333333,['salt'],"['salt', 'cassava', 'Oil', 'Peanuts', 'Vegetable Oil', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Peppers', 'Black Pepper', 'Scotch Bonnet Peppers']"
False,Mauritania,Cameroon,0.0,"['lunch', 'dinner']","['snack', 'anytime']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Starter'],0.0,"['Right Hand', 'Fingers']","fork, toothpick",0.38461538461538464,"['salt', 'ginger', 'garlic', 'pepper', 'onions']","['salt', 'ginger', 'garlic', 'pepper', 'water', 'cooking oil', 'Onions', 'seasoning cubes', 'peanuts', 'vegetable oil', 'scotch bonnet peppers', 'black pepper', 'fish or meat (optional)']"
False,Togo.,Cameroon,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Starter'],0.5,"['Right Hand', 'Fingers']",fingers,0.07692307692307693,['peanuts'],"['ginger', 'water', 'cooking oil', 'salted and roasted peanuts', 'cassava leaves', 'onions', 'garlic', 'chili peppers', 'salt', 'vegetable oil', 'smoked fish', 'shrimp', 'crayfish']"
True,Nigeria,Cameroon,0.25,"['dinner', 'snack', 'anytime']","['lunch', 'dinner']",0.0,"['Sauce', 'Side dish']","['Soup', 'Main dish - eaten with sides']",0.5,"['Right Hand', 'Fingers']",fingers,1.0,"['spinach', 'waterleaf', 'crayfish', 'palm oil', 'salt']","['spinach', 'waterleaf', 'crayfish', 'palm oil', 'salt']"
False,Ghana,Cameroon,0.0,"['breakfast', 'snack']","['lunch', 'dinner', 'anytime']",0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.3333333333333333,"['Right Hand', 'Fingers']","fork, hands",0.18181818181818182,"['palm oil', 'salt']","['palm oil', 'Salt', 'Piment', 'Plantain', 'Peanuts', 'Vegetable oil', 'Onions', 'Garlic', 'Ginger', 'Chili peppers', 'Optional meat or fish']"
False,Haiti,Cameroon,0.0,"['lunch', 'dinner', 'snack']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,['Right Hand'],"Banana leaf, fork, spoon, knife",0.21052631578947367,"['salt', 'ginger', 'pepper', 'Goat Meat']","['palm oil', 'salt', 'ginger', 'pepper', 'Goat Meat', 'Plantain', 'Poirreau', 'Clous de girofle', ""Feuille d'odzom"", 'sweet basil', 'leek', 'goat cheese (chèvre)', 'kondré leaves', 'onions', 'tomatoes', 'peanuts', 'garlic', 'black pepper', 'vegetable oil']"
True,Cameroon.,Cameroon,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",0.2,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']","['Soup', 'Sauce', 'Main dish - eaten with sides']",1.0,"['Right Hand', 'Fingers']","Fingers, hands",0.2222222222222222,"['salt', 'chili pepper']","['salt', 'chilli pepper', 'onions', 'garlic', 'ginger', 'chili peppers', 'black pepper', 'tomatoes', 'okra']"
False,Ghana,Cameroon,0.3333333333333333,"['lunch', 'snack', 'anytime']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",fork,0.3125,"['salt', 'onions', 'ginger', 'garlic', 'peanuts']","['palm oil', 'Grated Cocoyam', 'Smoked fish', 'spices', 'plantain leaves', 'cocoyam leaves or spinach', 'Koki (corn flour)', 'peanuts', 'coconut milk', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'black pepper', 'vegetable oil']"
False,Tanzania,Cameroon,0.3333333333333333,"['dinner', 'snack']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Sauce']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",fingers,0.3,"['salt', 'garlic', 'onions']","['salt', 'garlic', 'onions', 'pepper', 'ginger', 'Palm oil', 'Tomato', 'chili peppers', 'black pepper', 'seasoning cubes']"
False,Ethiopia,Cameroon,0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Sauce']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",fingers,0.2,"['tomato', 'Oil']","['tomato', 'Oil', 'peanuts', 'onions', 'garlic', 'Scotch bonnet peppers', 'vegetable oil', 'salt', 'black pepper', 'water']"
True,Cameroon.,Cameroon,0.5,"['lunch', 'dinner']",['dinner'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Soup', 'Main dish - eaten with sides']",0.5,"['Right Hand', 'Fingers']",fingers,0.1,['salt'],"['salt', 'peanuts', 'vegetable oil', 'onions', 'garlic', 'ginger', 'pepper', 'maggi cubes', 'water', 'Beef meat']"
True,Cameroon,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Soup', 'Main dish - eaten with sides']",0.3333333333333333,"['Right Hand', 'Fingers']","fork, fingers",0.1875,"['garlic', 'onions', 'peanuts']","['beef', 'garlic', 'leek', 'Crayfish', 'cooking oil', 'Ndole leaves', 'le secret', 'onions', 'Peanuts', 'bitter leaves', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'shrimp or fish', 'maggi bouillon cube']"
False,Persia,Cameroon,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Sauce']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",fingers,0.17647058823529413,"['tomato', 'onion', 'salt']","['tomato', 'onion', 'salt', 'peanut paste', 'Cornflour', 'dried moringa', 'fresh meat', 'dalal', 'tchoukkori', 'Peanuts', 'Cassava leaves', 'Garlic', 'Ginger', 'Palm oil', 'Black pepper', 'Chili peppers', 'Dried fish']"
False,Mali,Cameroon,0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",fingers,1.0,"['salt', 'cooking oil', 'Tomato', 'Onions']","['salt', 'cooking oil', 'Tomato', 'Onions']"
True,Cameroon,Cameroon,0.3333333333333333,"['dinner', 'snack', 'anytime']",['dinner'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",Spoon; fork,0.4666666666666667,"['peanut paste', 'peanuts', 'peanut', 'onions', 'garlic', 'salt', 'ginger']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'peanuts', 'vegetable oil', 'onions', 'garlic', 'salt', 'cayenne pepper', 'maggi cubes', 'chili peppers', 'lemon juice', 'ginger']"
False,Peru,Cameroon,0.5,"['breakfast', 'snack']",['breakfast'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['starter', 'side_dish']",0.3333333333333333,"['Right Hand', 'Fingers']",fingers or fork,0.14285714285714285,"['salt', 'onion']","['salt', 'ginger', 'Sugar', 'Yeast', 'Rice', 'Onions', 'Masa corn flour', 'water', 'peanut paste', 'garlic', 'pepper', 'vegetable oil', 'maggi cubes', 'chili pepper']"
True,Nigeria,"Cameroon, Nigeria",0.6666666666666666,"['breakfast', 'snack', 'anytime']","['snack', 'anytime']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['starter'],0.5,"['Right Hand', 'Fingers']",fingers,0.4666666666666667,"['Meat', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Pepper']","['ginger', 'garlic', 'cloves', 'Meat', 'spiced peanut butter', 'black african pepper', 'Roux (peanut paste)', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Pepper', 'Spices (e.g. cumin, coriander)', 'Water or broth']"
False,Mongolia,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon",0.0,"['breakfast', 'snack']",['other'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Starter'],0.0,"['Right Hand', 'Fingers']",plat,0.15384615384615385,"['salt', 'pepper']","['sugar', 'black nightshade', 'fresh corn', 'palmnut', 'cassava leaves', 'peanuts', 'onions', 'garlic', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'fish or meat (optional)']"
True,Cameroon,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon",0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']",spoon,0.16666666666666666,"['peanuts', 'salt']","['groundnut', 'palmnut', 'peanuts', 'salt', 'vegetable oil', 'onions', 'garlic', 'chili peppers', 'ginger', 'lemon juice', 'salt-free seasoning blend', 'black pepper']"
True,Nigeria,"Cameroon,Nigeria",0.6666666666666666,"['snack', 'dinner', 'anytime']","['snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['starter'],0.3333333333333333,"['Fingers', 'Right Hand']","Toothpick, fork, fingers",0.125,"['ginger', 'onion']","['salt', 'ginger', 'garlic', 'Meat', 'Onions', 'Olive oil', 'Soya Spices', 'contri onion', 'Peanut sauce', 'yam flour', 'beef', 'chicken', 'pork', 'lamb', 'snail', 'shrimp']"
True,Nigeria,"Cameroon,Nigeria",0.5,"['dinner', 'anytime']",['anytime'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Right Hand', 'Fingers']",Spoon,1.0,"['palm oil', 'salt', 'pepper', 'crayfish', 'periwinkle']","['palm oil', 'salt', 'pepper', 'crayfish', 'periwinkle']"
True,China,China,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['Main dish - stand alone (e.g. one pot meal)'],1.0,['Chopsticks'],Chopsticks,0.25,"['pork', 'soy sauce', 'garlic']","['pork', 'oyster sauce', 'soy sauce', 'garlic', 'green chilli', 'Sichuan peppercorns', 'ginger', 'Sichuan hot peppers', 'fermented soybeans', 'star anise', 'vegetable oil', 'scallions']"
True,China,China,0.0,"['breakfast', 'lunch', 'snack']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,['Chopsticks'],"Chopsticks, fork",0.07142857142857142,['noodles'],"['soybean oil', 'sesame oil', 'coriander', 'spring onion', 'noodles', 'soy sauce', 'pork bones', 'chicken bones', 'ginger', 'garlic', 'star anise', 'cinnamon', 'cloves', 'scallions']"
True,China,China,0.3333333333333333,"['dinner', 'other (often during social gatherings or special occasions)']","['lunch', 'dinner', 'anytime']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Small plate / bowl for sharing']",['Main dish - stand alone (e.g. one pot meal)'],0.5,"['Chopsticks', 'Spoon']",Long chopsticks,0.125,"['lamb', 'tofu']","['lamb', 'seaweed', 'tofu', 'beef', 'mushroom', 'seafood', 'noodles', 'vegetable shortening', 'beancurd', 'pork slices', 'shrimp', 'fish balls', 'Lotus root', 'Chinese mushrooms', 'bok choy', 'enoki mushrooms']"
True,China,China,0.5,['dinner'],"['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['Main dish - stand alone (e.g. one pot meal)'],0.0,['Chopsticks'],"hand, chopstick",0.3076923076923077,"['duck', 'garlic', 'ginger', 'spring onion']","['duck', 'hoisin sauce', 'flour', 'spring onion', 'maltose', 'soy sauce', 'five-spice powder', 'honey', 'garlic', 'ginger', 'scallions', 'star anise', 'cinnamon']"
True,China,China,0.3333333333333333,"['dinner', 'snack', 'anytime']",['snack'],0.0,"['Small plate / bowl for sharing', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Side dish'],0.0,"['Chopsticks', 'Fingers']",skewer stick,0.2,"['lamb', 'cumin']","['lamb', 'cumin', 'onion', 'chili peppers', 'garlic', 'ginger', 'soy sauce', 'salt', 'pepper', 'vegetable oil']"
True,China,China,0.5,"['lunch', 'dinner', 'snack']","['lunch', 'dinner', 'anytime']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['Main dish - stand alone (e.g. one pot meal)'],1.0,['Chopsticks'],chopsticks,0.15384615384615385,"['pork', 'cabbage']","['pork', 'flour', 'egg', 'Cabbage', 'ground pork', 'ginger', 'garlic', 'green onions', 'soy sauce', 'sesame oil', 'salt', 'white pepper', 'wonton wrappers']"
True,Indonesia,"China, Indonesia",0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Side dish', 'Small plate / bowl for sharing']",0.0,"['Fork', 'Spoon', 'Chopsticks']","Fingers, right hand, left hand",1.0,"['frog legs', 'soy sauce', 'salt']","['frog legs', 'soy sauce', 'salt']"
True,Taiwan,"China, Taiwan",0.3333333333333333,"['breakfast', 'snack']","['breakfast', 'anytime']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",['Starter'],0.0,['Chopsticks'],chopstick,0.1,['egg'],"['egg', 'eggs', 'flour', 'salt', 'sugar', 'baking powder', 'milk', 'butter', 'vegetable oil', 'scallions']"
False,Slovenia,Croatia,0.5,"['snack', 'anytime']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Dessert', 'Other']",0.25,"['Spoon', 'Fork']",Knife and fork; hands,0.25,"['poppy seeds', 'sugar', 'eggs']","['flour', 'Sugar', 'raisins', 'Eggs', 'poppy seeds', 'honey', 'walnuts', 'graham flour', 'milk', 'butter', 'salt', 'vanilla sugar']"
True,Democratic Republic of Congo,Democratic Republic of the Congo,0.3333333333333333,"['lunch', 'dinner']","['lunch', 'anytime']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']","Pot, plates, spoons",0.21428571428571427,"['chicken', 'onions', 'salt']","['palm oil', 'salt', 'chicken', 'Casava', 'onions', 'Tomato', 'peanut sauce', 'sombe (cassava leaves)', 'nkuku (chicken)', 'garlic', 'black pepper', 'vegetable oil', 'ginger', 'chili peppers']"
False,Cameroon.,Democratic Republic of the Congo,0.6666666666666666,"['breakfast', 'dinner']","['breakfast', 'lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']",,1.0,"['spinach', 'onions', 'vegetable oil']","['frozen spinach', 'onions', 'vegetable oil']"
False,Fiji.,Democratic Republic of the Congo,0.5,"['lunch', 'dinner', 'snack']","['breakfast', 'lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']",,0.16666666666666666,"['Onions', 'Garlic', 'Vegetable oil']","['biteku-teku (amaranth leaves)', 'smoked fish', 'small green eggplants', 'onion', 'garlic cloves', 'teaspoon ground nutmeg', 'cup vegetable oil', 'teaspoon', 'Cassava leaves', 'Peanuts', 'Onions', 'Garlic', 'Chili peppers', 'Tomatoes', 'Vegetable oil', 'Salt', 'Black pepper', 'Water']"
True,Democratic Republic of the Congo,Democratic Republic of the Congo,0.6666666666666666,"['lunch', 'dinner']","['breakfast', 'lunch', 'dinner']",1.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",shikwang,0.5,"['peanuts', 'onions', 'salt', 'black pepper', 'palm oil', 'fish or meat (optional)']","['peanuts', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'palm oil', 'fish or meat (optional)', 'smoked fish', 'vegetable oil', 'fresh tomatoes', 'black pepper']"
True,Democratic Republic of the Congo,Democratic Republic of the Congo,0.0,"['lunch', 'dinner']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Soup', 'Sauce']",0.0,"['Right Hand', 'Fingers']",,1.3333333333333333,"['offal', 'kidneys', 'heart', 'liver', 'onions', 'garlic', 'ginger', 'tomatoes', 'chili peppers', 'salt', 'black pepper', 'vegetable oil']","['Beef offal (liver, kidney, and heart)', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Chili peppers', 'Salt', 'Black pepper', 'Vegetable oil']"
False,Laos.,Democratic Republic of the Congo,0.25,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch']",0.3333333333333333,"['Main dish - eaten with sides', 'Sauce']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",,0.2,"['onions', 'garlic']","['sorrel', 'garlic', 'onions', 'peanuts', 'salt', 'pepper', 'vegetable oil', 'fish', 'tomatoes', 'okra']"
True,Democratic Republic of the Congo,Democratic Republic of the Congo,0.6666666666666666,"['lunch', 'dinner']","['breakfast', 'lunch', 'dinner']",0.0,"['Sauce', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",,0.5714285714285714,"['tomatoes', 'onions', 'peppers', 'garlic']","['fresh tomatoes', 'large onion', 'red pepper', 'garlic', 'palm oil', 'salt', 'pepper']"
False,Burkina Faso,Democratic Republic of the Congo,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Right Hand', 'Fingers']",,0.2,['mayonnaise'],"['mayonnaise', 'onions', 'tomatoes', 'salt', 'black pepper']"
True,Gabon,Democratic Republic of the Congo,0.6666666666666666,"['lunch', 'dinner']","['breakfast', 'lunch', 'dinner']",0.6666666666666666,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Starter', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",,1.0,"['onions', 'garlic', 'vegetable oil', 'tomatoes']","['onions', 'garlic', 'vegetable oil', 'tomatoes']"
False,Zambia,Democratic Republic of the Congo,0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.25,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Right Hand', 'Fingers']",,0.42857142857142855,"['peanuts', 'onions', 'garlic', 'salt', 'pepper', 'chili peppers']","['beef', 'green seasoning', 'Jerk Seasoning', 'Mustard', 'Cassava leaves', 'peanuts', 'onions', 'garlic', 'salt', 'pepper', 'chili peppers', 'palm oil', 'Maggi cubes', 'spinach']"
True,Democratic Republic of the Congo,Democratic Republic of the Congo,0.6666666666666666,"['lunch', 'dinner']","['breakfast', 'lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']","['Starter', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",,0.3076923076923077,"['Beef', 'Tomatoes', 'Onions', 'Garlic']","['Beef', 'Tomatoes', 'Onions', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil', 'Tomato paste', 'Parsley', 'Red pepper', 'Chili peppers', 'Bay leaves', 'Green pepper']"
