id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
672,Banane malaxée/Topsi banana,Africa,0,False,Guadeloupe,Cameroon,"['palm oil', 'bananas', 'onions', 'garlic', 'salt', 'black pepper', 'chili peppers', 'tomatoes']","palm oil, banana, crayfish or smoked fish or smoked meat","['Ripe bananas', 'Palm oil', 'Onions', 'Garlic', 'Salt', 'Black pepper', 'Chili peppers', 'Ginger', 'Tomatoes', 'Herbs (such as parsley or basil)']","['palm oil', 'banana', 'onions', 'garlic', 'salt', 'black pepper', 'chili peppers', 'ginger', 'tomatoes', 'herbs (such as parsley or basil)', 'crayfish or smoked fish or smoked meat']"
683,Beignets haricot bouillie (BHB),Africa,0,False,Haiti,Cameroon,"['beans', 'onions', 'garlic', 'pepper', 'salt', 'vegetable oil', 'flour', 'water']","Beignet : Warm water, Active dry yeast (Levure de boulanger), Sugar, Wheat Flour, alt, Vegetable oil, Beans: dry Red beans, Onion, Baking soda, Vegetable oil, Onions , Garli,  Tomatoes, Ginger, Water, Dried crayfish, Bay leaf, sprig Thyme, Salt & Pepper, Bouillie(pap): fermented corn dough, water, sugar, lemongrass leaves.","['haricot beans', 'onions', 'garlic', 'pepper', 'salt', 'vegetable oil', 'flour', 'eggs', 'water', 'baking powder']","['haricot beans', 'onions', 'garlic', 'pepper', 'salt', 'vegetable oil', 'flour', 'water', 'baking soda', 'sugar']"
595,Caramels d’arachides,Africa,0,False,France,Cameroon,"['Sugar', 'Peanuts', 'Water']","Sugar, peanut, water","['Peanuts', 'Sugar', 'Water', 'Glucose', 'Milk', 'Butter', 'Vanilla extract', 'Salt', 'Corn syrup', 'Food coloring']","['Sugar', 'Peanut', 'Water', 'Glucose', 'Milk', 'Butter', 'Vanilla extract', 'Salt', 'Corn syrup', 'Food coloring']"
593,Plantain prune (safou) braisé,Africa,0,True,Cameroon.,Cameroon,"['plantain', 'prunes (safou)']","plum, Plantain","['plantains', 'prunes (safou)', 'onions', 'garlic', 'ginger', 'tomatoes', 'peanut paste', 'vegetable oil', 'salt', 'black pepper']","['plum', 'Plantain', 'plantains', 'prunes (safou)', 'onions', 'garlic', 'ginger', 'tomatoes', 'peanut paste', 'vegetable oil', 'salt', 'black pepper']"
592,Sauce Foléré,Africa,0,False,Benin.,Cameroon,"['garlic', 'onions', 'vegetable oil']","garlic, tomato paste, water, Meat, Tomato, Onions, vegetable oil, bunches of Foléré, peanut powder, crushed dry fish, crushed soumbala","['peanuts', 'onions', 'garlic', 'ginger', 'chili peppers', 'tomatoes', 'vegetable oil', 'salt', 'black pepper', 'maggi cube']","['garlic', 'onions', 'tomato', 'vegetable oil', 'peanuts', 'black pepper', 'salt']"
490,Poulet DG (Directeur Général),Africa,0,False,Benin,Cameroon,['chicken'],"chicken, spices, plantains (not too ripe), carrots","['chicken', 'onions', 'garlic', 'ginger', ' tomatoes', 'peppers', 'canned tomatoes', 'vegetable oil', 'salt', 'black pepper']","['chicken', 'spices', 'plantains (not too ripe)', 'carrots', 'onions', 'garlic', 'ginger', 'tomatoes', 'peppers', 'canned tomatoes', 'vegetable oil', 'salt', 'black pepper']"
460,Couscous maïs,Africa,0,False,Senegal,Cameroon,"['corn', 'water']","corn, water","['Couscous', 'corn (maize)', 'onion', 'tomatoes', 'peanuts', 'vegetable oil', 'salt', 'black pepper', 'water', 'spices']","['corn', 'water', 'Couscous', 'onion', 'tomatoes', 'peanuts', 'vegetable oil', 'salt', 'black pepper', 'spices']"
698,Plantain mur avec légumes sautés,Africa,0,False,Haiti,Cameroon,"['tomato', 'onion', 'pepper', 'Vegetables', 'Plantain', 'Oil']","tomato, onion, chicken, pepper, Vegetables, Plantain, Oil","['Plantains', 'Vegetable oil', 'Onions', 'Tomatoes', 'Bell peppers', 'Carrots', 'Green beans', 'Salt', 'Black pepper', 'Garlic']","['tomato', 'onion', 'chicken', 'pepper', 'Vegetables', 'Plantain', 'Oil', 'Bell peppers', 'Carrots', 'Green beans', 'Salt', 'Black pepper', 'Garlic']"
696,riz haricot,Africa,0,False,Haiti,Cameroon,"['onion', 'rice', 'pepper', 'beans', 'Oil']","onion, rice, pepper, meat, Beans, Oil","['rice', 'beans', 'onion', 'tomato', 'peanut paste', 'vegetable oil', 'salt', 'black pepper', 'maggi cube', 'water']","['onion', 'rice', 'pepper', 'meat', 'beans', 'oil', 'tomato', 'peanut paste', 'salt', 'black pepper', 'maggi cube', 'water']"
487,Le pilé plantain,Africa,0,False,Haiti,Cameroon,"['plantains', 'salt']","palm oil, salt, beancurd, Plantain","['green plantains', 'peanuts', 'onions', 'garlic', 'salt', 'black pepper', 'red pepper', 'vegetable oil', 'water']","['plantains', 'palm oil', 'salt', 'onions', 'garlic', 'black pepper', 'red pepper', 'vegetable oil', 'water']"
598,Tack / Gâteau de maïs / Tenue Militaire,Africa,0,False,Haiti,Cameroon,['salt'],"salt, maize, bananaleaf, pepper, Palm oil, macabo leaves, bean leaves, or spinach leaves.","['corn flour', 'sugar', 'eggs', 'butter', 'milk', 'corn kernels', 'baking powder', 'salt', 'vanilla extract', 'water']","['salt', 'maize', 'pepper', 'Palm oil', 'macabo leaves', 'bean leaves', 'spinach leaves', 'corn flour', 'sugar', 'eggs', 'butter', 'milk', 'corn kernels', 'baking powder', 'vanilla extract', 'water']"
707,Wayna,Africa,0,False,Peru.,Cameroon,['salt'],"salt, cassava, Oil","['Peanuts', 'Vegetable Oil', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Peppers', 'Salt', 'Black Pepper', 'Scotch Bonnet Peppers']","['salt', 'cassava', 'Oil', 'Peanuts', 'Vegetable Oil', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Peppers', 'Black Pepper', 'Scotch Bonnet Peppers']"
713,Sa aguel,Africa,0,False,Mauritania,Cameroon,"['salt', 'ginger', 'garlic', 'pepper', 'onions']","salt, ginger, garlic, pepper, water, cooking oil, Lamb Meat, Onions, seasoning cubes","['peanuts', 'vegetable oil', 'onions', 'garlic', 'ginger', 'scotch bonnet peppers', 'salt', 'black pepper', 'fish or meat (optional)']","['salt', 'ginger', 'garlic', 'pepper', 'water', 'cooking oil', 'Onions', 'seasoning cubes', 'peanuts', 'vegetable oil', 'scotch bonnet peppers', 'black pepper', 'fish or meat (optional)']"
680,Abaakuru/bankourou,Africa,0,False,Togo.,Cameroon,['peanuts'],"ginger, water, cooking oil, salted and roasted peanuts, Kanwan","['cassava leaves', 'peanuts', 'onions', 'garlic', 'chili peppers', 'salt', 'vegetable oil', 'smoked fish', 'shrimp', 'crayfish']","['ginger', 'water', 'cooking oil', 'salted and roasted peanuts', 'cassava leaves', 'onions', 'garlic', 'chili peppers', 'salt', 'vegetable oil', 'smoked fish', 'shrimp', 'crayfish']"
394,Eru,Africa,0,True,Nigeria,Cameroon,"['spinach', 'waterleaf', 'crayfish', 'palm oil', 'salt']","Eru/Ukazi, spinach/waterleaf, meat/fish of choice(beef skin/canda, beef stripes, beef, goat meat, dried/smoked fish, stocked fish, snails, and/or others), crayfish, palm oil, pepper, Salt","['spinach', 'waterleaf', 'peanuts', 'crayfish', 'palm oil', 'onions', 'garlic', 'chili peppers', 'salt', 'maggi cubes']","['spinach', 'waterleaf', 'crayfish', 'palm oil', 'salt']"
240,Krēkrē/Koki,Africa,0,False,Ghana,Cameroon,"['palm oil', 'salt']","palm oil, Graine de cornilles, Sel, Piment","['Plantain', 'Peanuts', 'Vegetable oil', 'Onions', 'Garlic', 'Ginger', 'Chili peppers', 'Salt', 'Palm oil or Vegetable oil', 'Optional meat or fish']","['palm oil', 'Salt', 'Piment', 'Plantain', 'Peanuts', 'Vegetable oil', 'Onions', 'Garlic', 'Ginger', 'Chili peppers', 'Optional meat or fish']"
559,Kondrè  chèvre,Africa,0,False,Haiti,Cameroon,"['salt', 'ginger', 'pepper', 'Goat Meat']","palm oil, salt, ginger, pepper, Goat Meat, Plantain, Poirreau, Clous de girofle, Feuille d'odzom,sweet basil, leek","['goat cheese (chèvre)', 'kondré leaves', 'onions', 'tomatoes', 'peanuts', 'garlic', 'salt', 'black pepper', 'vegetable oil']","['palm oil', 'salt', 'ginger', 'pepper', 'Goat Meat', 'Plantain', 'Poirreau', 'Clous de girofle', ""Feuille d'odzom"", 'sweet basil', 'leek', 'goat cheese (chèvre)', 'kondré leaves', 'onions', 'tomatoes', 'peanuts', 'garlic', 'black pepper', 'vegetable oil']"
416,"Nkui, misan phu pe nzap",Africa,0,True,Cameroon.,Cameroon,"['salt', 'chili pepper']","salt, chilli pepper, Nkui stems (bark of triumfetta pentandra), Olom or Hiomi (bark of the garlic tree/scorodophloeus zenkeri), Mendak (seeds of Monodora myristica), Melam (small fruits related to pepper), Nsà nshu (small fruits related to pepper), Nsù'nflù (fragments of a grayish twisted root), Sùsùe (local eggplants), Tshùtshe (fruit of Tetrapleura tetraptera), Sô (wild pepper), Tshii (small dried brown fruits), Nga'lomsi (roots of Monodora myristica), Nga'nà, o fhuihu (small reddish roots), Lom nkak (Afrostyrax lepidophyllus), Soh (Capsicum frutescens), Ntshop (ash lye or vinegar), Rock salt, Spices (ngachu'u, lepka'ah, diepse'eh, zehfe, the bark of lep, sisieu, fruits of lep)","['Peanuts', 'vegetable oil', 'onions', 'garlic', 'ginger', 'chili peppers', 'tomatoes', 'okra', 'salt', 'black pepper']","['salt', 'chilli pepper', 'onions', 'garlic', 'ginger', 'chili peppers', 'black pepper', 'tomatoes', 'okra']"
597,Kwacoco Bible,Africa,0,False,Ghana,Cameroon,"['salt', 'onions', 'ginger', 'garlic', 'peanuts']","palm oil, Grated Cocoyam, Smoked fish, spices, plantain leaves, cocoyam leaves or spinach - chopped","['Koki (corn flour)', 'peanuts', 'coconut milk', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'black pepper', 'vegetable oil']","['palm oil', 'Grated Cocoyam', 'Smoked fish', 'spices', 'plantain leaves', 'cocoyam leaves or spinach', 'Koki (corn flour)', 'peanuts', 'coconut milk', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'black pepper', 'vegetable oil']"
703,Kati-Kati,Africa,0,False,Tanzania,Cameroon,"['salt', 'garlic', 'onions']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['peanuts', 'vegetable oil', 'onions', 'ginger', 'garlic', 'chili peppers', 'salt', 'black pepper', 'cowpeas', 'seasoning cubes']","['salt', 'garlic', 'onions', 'pepper', 'ginger', 'Palm oil', 'Tomato', 'chili peppers', 'black pepper', 'seasoning cubes']"
461,djama djama,Africa,0,False,Ethiopia,Cameroon,"['tomato', 'Oil']","tomato, Oil, Spices (ngachu'u, lepka'ah, diepse'eh, zehfe, the bark of lep, sisieu, fruits of lep), djama djama","['peanuts', 'onions', 'garlic', ' Scotch bonnet peppers', 'tomatoes', 'vegetable oil', 'salt', 'black pepper', 'maggi cube', 'water']","['tomato', 'Oil', 'peanuts', 'onions', 'garlic', 'Scotch bonnet peppers', 'vegetable oil', 'salt', 'black pepper', 'water']"
520,Achu Soup,Africa,0,True,Cameroon.,Cameroon,['salt'],"salt, baking soda, Palm oil, dry fish, achu spice, Beef meat","['peanuts', 'vegetable oil', 'onions', 'garlic', 'ginger', 'pepper', 'salt', 'maggi cubes', 'water', 'meat or fish (optional)']","['salt', 'peanuts', 'vegetable oil', 'onions', 'garlic', 'ginger', 'pepper', 'maggi cubes', 'water', 'Beef meat']"
390,Ndolè,Africa,0,True,Cameroon,Cameroon,"['garlic', 'onions', 'peanuts']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitter leaves', 'peanuts', 'onions', 'garlic', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'shrimp or fish', 'maggi bouillon cube']","['beef', 'garlic', 'leek', 'Crayfish', 'cooking oil', 'Ndole leaves', 'le secret', 'onions', 'Peanuts', 'bitter leaves', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'shrimp or fish', 'maggi bouillon cube']"
589,Nékoo,Africa,0,False,Persia,Cameroon,"['tomato', 'onion', 'salt']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['Peanuts', 'Cassava leaves', 'Onions', 'Garlic', 'Ginger', 'Palm oil', 'Salt', 'Black pepper', 'Chili peppers', 'Dried fish']","['tomato', 'onion', 'salt', 'peanut paste', 'Cornflour', 'dried moringa', 'fresh meat', 'dalal', 'tchoukkori', 'Peanuts', 'Cassava leaves', 'Garlic', 'Ginger', 'Palm oil', 'Black pepper', 'Chili peppers', 'Dried fish']"
591,Kelen kelen,Africa,0,False,Mali,Cameroon,"['salt', 'cooking oil', 'Tomato', 'Onions']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['Peanuts', 'Vegetable oil', 'Onions', 'Tomatoes', 'Chili peppers', 'Garlic', 'Salt', 'Black pepper', 'Cayenne pepper', 'Fresh parsley']","['salt', 'cooking oil', 'Tomato', 'Onions']"
391,"Doukoko, Okok or fumbwa",Africa,0,True,Cameroon,Cameroon,"['peanut paste', 'peanuts', 'peanut', 'onions', 'garlic', 'salt', 'ginger']","palm oil, meat, Okok leaves, peanut paste, dried shrimp","['peanuts', 'vegetable oil', 'onions', 'garlic', 'salt', 'cayenne pepper', 'maggi cubes', 'chili peppers', 'lemon juice', 'ginger']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'peanuts', 'vegetable oil', 'onions', 'garlic', 'salt', 'cayenne pepper', 'maggi cubes', 'chili peppers', 'lemon juice', 'ginger']"
706,"Masa,Maca",Africa,0,False,Peru,Cameroon,"['salt', 'onion']","salt, ginger, Sugar, Yeast, Rice, Onions","['Masa corn flour', 'water', 'salt', 'peanut paste', 'onion', 'garlic', 'pepper', 'vegetable oil', 'maggi cubes', 'chili pepper']","['salt', 'ginger', 'Sugar', 'Yeast', 'Rice', 'Onions', 'Masa corn flour', 'water', 'peanut paste', 'garlic', 'pepper', 'vegetable oil', 'maggi cubes', 'chili pepper']"
687,Kilichi,Africa,0,True,Nigeria,"Cameroon, Nigeria","['Meat', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Pepper']","ginger, garlic, cloves, Meat, spiced peanut butter, black african pepper","['Roux (peanut paste)', 'Meat (beef, chicken, or goat)', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Pepper', 'Spices (e.g. cumin, coriander)', 'Water or broth']","['ginger', 'garlic', 'cloves', 'Meat', 'spiced peanut butter', 'black african pepper', 'Roux (peanut paste)', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Pepper', 'Spices (e.g. cumin, coriander)', 'Water or broth']"
458,Saŋa,Africa,0,False,Mongolia,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['salt', 'pepper']","Sugar, Black Nightshade, Fresh corn, palmnut","['cassava leaves', 'peanuts', 'onions', 'garlic', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'fish or meat (optional)']","['sugar', 'black nightshade', 'fresh corn', 'palmnut', 'cassava leaves', 'peanuts', 'onions', 'garlic', 'chili peppers', 'salt', 'pepper', 'vegetable oil', 'fish or meat (optional)']"
442,pwəm/ Kpwem sans sel,Africa,0,True,Cameroon,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['peanuts', 'salt']","Over-ripe plantain, groundnut, palmnut, cassava leave","['peanuts', 'salt', 'vegetable oil', 'onions', 'garlic', 'chili peppers', 'ginger', 'lemon juice', 'salt-free seasoning blend', 'black pepper']","['groundnut', 'palmnut', 'peanuts', 'salt', 'vegetable oil', 'onions', 'garlic', 'chili peppers', 'ginger', 'lemon juice', 'salt-free seasoning blend', 'black pepper']"
686,"Soya,Suya",Africa,0,True,Nigeria,"Cameroon,Nigeria","['ginger', 'onion']","salt, ginger, garlic, Meat, Onions, Olive oil, Soya Spices, contri onion","['Peanut sauce', 'yam flour', 'beef', 'chicken', 'pork', 'lamb', 'snail', 'shrimp', 'onion', 'ginger']","['salt', 'ginger', 'garlic', 'Meat', 'Onions', 'Olive oil', 'Soya Spices', 'contri onion', 'Peanut sauce', 'yam flour', 'beef', 'chicken', 'pork', 'lamb', 'snail', 'shrimp']"
141,Ekpang Nkukwo,Africa,0,True,Nigeria,"Cameroon,Nigeria","['palm oil', 'salt', 'pepper', 'crayfish', 'periwinkle']","palm oil, salt, beef, Yam, curry leaves, Grated Cocoyam, pepper, Crayfish, Periwinkle, Ugu, Kpomo","['cocoyam leaves', 'water yam', 'palm oil', 'pepper', 'salt', 'maggie cubes', 'stock fish', 'periwinkle', 'ponmo', 'crayfish']","['palm oil', 'salt', 'pepper', 'crayfish', 'periwinkle']"
78,辣椒炒肉,Asia,0,True,China,China,"['pork', 'soy sauce', 'garlic']","pork, oyster sauce, soy sauce, garlic, green chilli","['pork', 'Sichuan peppercorns', 'ginger', 'garlic', 'Sichuan hot peppers', 'fermented soybeans', 'soy sauce', 'star anise', 'vegetable oil', 'scallions']","['pork', 'oyster sauce', 'soy sauce', 'garlic', 'green chilli', 'Sichuan peppercorns', 'ginger', 'Sichuan hot peppers', 'fermented soybeans', 'star anise', 'vegetable oil', 'scallions']"
134,小面,Asia,0,True,China,China,['noodles'],"soybean oil, sesame oil, coriander, spring onion, noodles, vinegar","['noodles', 'pork bones', ' chicken bones', 'ginger', 'garlic', 'star anise', 'cinnamon', 'cloves', 'soy sauce', 'scallions']","['soybean oil', 'sesame oil', 'coriander', 'spring onion', 'noodles', 'soy sauce', 'pork bones', 'chicken bones', 'ginger', 'garlic', 'star anise', 'cinnamon', 'cloves', 'scallions']"
88,火锅,Asia,0,True,China,China,"['lamb', 'tofu']","lamb, seaweed, tofu, beef, mushroom, vegetable shortening, seafood, noodles, beancurd","['pork slices', 'beef slices', 'lamb slices', 'shrimp', ' fish balls', ' Lotus root', 'Chinese mushrooms', 'bok choy', 'enoki mushrooms', 'tofu']","['lamb', 'seaweed', 'tofu', 'beef', 'mushroom', 'seafood', 'noodles', 'vegetable shortening', 'beancurd', 'pork slices', 'shrimp', 'fish balls', 'Lotus root', 'Chinese mushrooms', 'bok choy', 'enoki mushrooms']"
494,烤鸭,Asia,0,True,China,China,"['duck', 'garlic', 'ginger', 'spring onion']","duck, hoisin sauce, flour, spring onion","['duck', 'maltose', 'soy sauce', 'five-spice powder', 'honey', 'garlic', 'ginger', 'scallions', 'star anise', 'cinnamon']","['duck', 'hoisin sauce', 'flour', 'spring onion', 'maltose', 'soy sauce', 'five-spice powder', 'honey', 'garlic', 'ginger', 'scallions', 'star anise', 'cinnamon']"
495,羊肉串,Asia,0,True,China,China,"['lamb', 'cumin']","lamb, cumin","['lamb meat', 'onion', 'cumin', 'chili peppers', 'garlic', 'ginger', 'soy sauce', 'salt', 'pepper', 'vegetable oil']","['lamb', 'cumin', 'onion', 'chili peppers', 'garlic', 'ginger', 'soy sauce', 'salt', 'pepper', 'vegetable oil']"
493,饺子,Asia,0,True,China,China,"['pork', 'cabbage']","pork, flour, egg, Cabbage","['ground pork', 'cabbage', 'ginger', 'garlic', 'green onions', 'soy sauce', 'sesame oil', 'salt', 'white pepper', 'wonton wrappers']","['pork', 'flour', 'egg', 'Cabbage', 'ground pork', 'ginger', 'garlic', 'green onions', 'soy sauce', 'sesame oil', 'salt', 'white pepper', 'wonton wrappers']"
241,Swikee goreng,Asia,0,True,Indonesia,"China, Indonesia","['frog legs', 'soy sauce', 'salt']","frog legs, soy sauce, salt, butter, flour, egg","['frog legs', 'vegetable oil', 'garlic', 'onions', 'soy sauce', 'oyster sauce', 'sugar', 'salt', 'black pepper', 'scallions']","['frog legs', 'soy sauce', 'salt']"
961,蛋餅,Asia,0,True,Taiwan,"China, Taiwan",['egg'],egg,"['eggs', 'flour', 'salt', 'sugar', 'baking powder', 'milk', 'butter', 'vegetable oil', 'scallions']","['egg', 'eggs', 'flour', 'salt', 'sugar', 'baking powder', 'milk', 'butter', 'vegetable oil', 'scallions']"
738,Makovnjača,Europe,0,False,Slovenia,Croatia,"['poppy seeds', 'sugar', 'eggs']","flour, Sugar, raisins, Eggs, Poppy seeds","['poppy seeds', 'honey', 'walnuts', 'graham flour', 'milk', 'sugar', 'eggs', 'butter', 'salt', 'vanilla sugar']","['flour', 'Sugar', 'raisins', 'Eggs', 'poppy seeds', 'honey', 'walnuts', 'graham flour', 'milk', 'butter', 'salt', 'vanilla sugar']"
515,"Bukari, Sombe na Nkuku",Africa,0,True,Democratic Republic of Congo,Democratic Republic of the Congo,"['chicken', 'onions', 'salt']","palm oil, salt, chicken, Casava, Maize flour, onions, Tomato","['peanut sauce', 'sombe (cassava leaves)', 'nkuku (chicken)', 'onions', 'garlic', 'salt', 'black pepper', 'vegetable oil', 'ginger', 'chili peppers']","['palm oil', 'salt', 'chicken', 'Casava', 'onions', 'Tomato', 'peanut sauce', 'sombe (cassava leaves)', 'nkuku (chicken)', 'garlic', 'black pepper', 'vegetable oil', 'ginger', 'chili peppers']"
659,Ndunda,Africa,0,False,Cameroon.,Democratic Republic of the Congo,"['spinach', 'onions', 'vegetable oil']","frozen spinach, smoked fish, onion, homemade green seasoning, ground nutmeg, jumbo shrimp, vegetable/olive oil","['cassava leaves', 'peanuts', 'onions', 'garlic', 'tomatoes', 'salt', 'pepper', 'chili peppers', 'vegetable oil', 'spinach']","['frozen spinach', 'onions', 'vegetable oil']"
658,Biteko teko,Africa,0,False,Fiji.,Democratic Republic of the Congo,"['Onions', 'Garlic', 'Vegetable oil']","biteku-teku (amaranth leaves), smoked fish, small green eggplants, onion, garlic cloves, teaspoon ground nutmeg, cup vegetable oil, teaspoon","['Cassava leaves', 'Peanuts', 'Onions', 'Garlic', 'Chili peppers', 'Tomatoes', 'Vegetable oil', 'Salt', 'Black pepper', 'Water']","['biteku-teku (amaranth leaves)', 'smoked fish', 'small green eggplants', 'onion', 'garlic cloves', 'teaspoon ground nutmeg', 'cup vegetable oil', 'teaspoon', 'Cassava leaves', 'Peanuts', 'Onions', 'Garlic', 'Chili peppers', 'Tomatoes', 'Vegetable oil', 'Salt', 'Black pepper', 'Water']"
655,"Mbizo, mayebo na mbisi ya ko kawuka",Africa,0,True,Democratic Republic of the Congo,Democratic Republic of the Congo,"['peanuts', 'onions', 'salt', 'black pepper', 'palm oil', 'fish or meat (optional)']","mbinzo (dried and smoked caterpillars), Mayebo (dried black mushrooms), smoked fish, peanut paste, vegetable oil, fresh tomatoes, onion, case of seasoning","['Cassava leaves', 'peanuts', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'black pepper', 'palm oil', 'fish or meat (optional)']","['peanuts', 'onions', 'garlic', 'ginger', 'chili peppers', 'salt', 'palm oil', 'fish or meat (optional)', 'smoked fish', 'vegetable oil', 'fresh tomatoes', 'black pepper']"
654,Biloko ya kati ya ngombe (pepe supu),Africa,0,True,Democratic Republic of the Congo,Democratic Republic of the Congo,"['offal', 'kidneys', 'heart', 'liver', 'onions', 'garlic', 'ginger', 'tomatoes', 'chili peppers', 'salt', 'black pepper', 'vegetable oil']","mixed offal (tripe, kidneys, heart, liver etc.), homemade green seasoning, leek, clear water, dehydrated beef broth, nutmeg","['Beef offal (liver, kidney, and heart)', 'Peanuts', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Chili peppers', 'Salt', 'Black pepper', 'Vegetable oil']","['Beef offal (liver, kidney, and heart)', 'Onions', 'Garlic', 'Ginger', 'Tomatoes', 'Chili peppers', 'Salt', 'Black pepper', 'Vegetable oil']"
649,Ngai ngai na tomson,Africa,0,False,Laos.,Democratic Republic of the Congo,"['onions', 'garlic']","sorrel (frozen), non-frozen bunches of sorrel, whole horse mackerel fish, garlic cloves, onion, chives stem, ginger","['Cassava leaves', 'peanuts', 'onions', 'garlic', 'salt', 'pepper', 'vegetable oil', 'meat or fish', 'tomatoes', 'okra']","['sorrel', 'garlic', 'onions', 'peanuts', 'salt', 'pepper', 'vegetable oil', 'fish', 'tomatoes', 'okra']"
648,Soso ya makasi ya tomate,Africa,0,True,Democratic Republic of the Congo,Democratic Republic of the Congo,"['tomatoes', 'onions', 'peppers', 'garlic']","Whole hard-boiled chicken (pluvera / Wilki), fresh tomatoes, large red pepper, large onion, green onion stem, garlic cloves, piece of ginger, provincial herb","['tomatoes', 'onions', 'peppers', 'garlic', 'palm oil', 'salt', 'pepper', 'maggi cubes', 'fish or beef', 'spinach or cassava leaves']","['fresh tomatoes', 'large onion', 'red pepper', 'garlic', 'palm oil', 'salt', 'pepper']"
646,Ntaba mayo,Africa,0,False,Burkina Faso,Democratic Republic of the Congo,['mayonnaise'],"goat cheese, mayonnaise homemade green seasoning (optional), ground Pebe","['mayonnaise', 'onions', 'tomatoes', 'capers', 'chopped fresh parsley', 'salt', 'black pepper', 'fish or chicken or beef (cooked and diced)', 'potatoes (boiled and diced)', 'eggs (hard-boiled and diced)']","['mayonnaise', 'onions', 'tomatoes', 'salt', 'black pepper']"
644,Soso ya mbika ya boule,Africa,0,True,Gabon,Democratic Republic of the Congo,"['onions', 'garlic', 'vegetable oil', 'tomatoes']","Tough Chicken, Ground Squash, Fresh Tomatoes, Garlic Cloves, Onion, Chives, Green Seasoning, Ground Nutmeg Vegetable Oil","['Cassava leaves', 'peanuts', 'onions', 'garlic', 'salt', 'pepper', 'vegetable oil', 'chili peppers', 'tomatoes', 'okra']","['onions', 'garlic', 'vegetable oil', 'tomatoes']"
640,Kamundele,Africa,0,False,Zambia,Democratic Republic of the Congo,"['peanuts', 'onions', 'garlic', 'salt', 'pepper', 'chili peppers']","beef, green seasoning, Jerk Seasoning, Mustard","['Cassava leaves', 'peanuts', 'onions', 'garlic', 'salt', 'pepper', 'chili peppers', 'palm oil', 'Maggi cubes', ' spinach']","['beef', 'green seasoning', 'Jerk Seasoning', 'Mustard', 'Cassava leaves', 'peanuts', 'onions', 'garlic', 'salt', 'pepper', 'chili peppers', 'palm oil', 'Maggi cubes', 'spinach']"
637,Mikila ya ngombe ya tomate na ayi,Africa,0,True,Democratic Republic of the Congo,Democratic Republic of the Congo,"['Beef', 'Tomatoes', 'Onions', 'Garlic']","pieces of oxtail, tomatoes, red pepper,  onion, Garlic cloves, Green onion sprigs, Chinese chives, Bay leaves, Green pepper","['Beef', 'Tomatoes', 'Onions', 'Garlic', 'Chili peppers', 'Salt', 'Black pepper', 'Vegetable oil', 'Tomato paste', 'Parsley']","['Beef', 'Tomatoes', 'Onions', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil', 'Tomato paste', 'Parsley', 'Red pepper', 'Chili peppers', 'Bay leaves', 'Green pepper']"
633,Mabumu na rognon ya ngombe ya tomate,Africa,0,True,Democratic Republic of the Congo,Democratic Republic of the Congo,"['beef kidneys', 'onions', 'tomatoes', 'peppers', 'vegetables']","Beef tripe, Kidney, Large onion, Fresh tomatoes, Red pepper, green seasoning, vegetables","['beef kidneys', 'onions', 'tomatoes', 'peppers', 'garlic', 'ginger', 'salt', 'black pepper', 'vegetable oil', 'maggi cubes']","['Beef tripe', 'Kidney', 'Large onion', 'Fresh tomatoes', 'Red pepper', 'garlic', 'ginger', 'vegetables', 'salt', 'black pepper', 'vegetable oil', 'maggi cubes']"
