id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
501,Steamed Beans Paste,Africa,2,False,China,Ghana,"['Beans', 'Onion', 'Chili Peppers', 'Oil']","onion, Beans, chilli pepper, Oil","['Beans', 'Onions', 'Garlic', 'Tomatoes', 'Chili Peppers', 'Salt', 'Black Pepper', 'Vegetable Oil', 'Ginger', 'Lime Juice']","['onion', 'Beans', 'chilli pepper', 'Oil', 'Garlic', 'Tomatoes', 'Salt', 'Black Pepper', 'Vegetable Oil', 'Ginger', 'Lime Juice']"
501,Steamed Beans Paste,Africa,3,False,China,Ghana,"['Onion', 'Beans', 'Oil']","onion, Beans, chilli pepper, Oil","['Beans', 'Onion', 'Garlic', 'Tomato', 'Ginger', 'Scotch Bonnet Peppers', 'Salt', 'Black Pepper', 'Vegetable Oil', 'Water']","['onion', 'Beans', 'Garlic', 'Tomato', 'Ginger', 'Scotch Bonnet Peppers', 'chilli pepper', 'Oil', 'Salt', 'Black Pepper', 'Vegetable Oil', 'Water']"
501,Steamed Beans Paste,Africa,4,False,China,Ghana,"['onion', 'beans', 'chili pepper', 'oil']","onion, Beans, chilli pepper, Oil","['beans', 'onions', 'garlic', 'tomatoes', 'chili peppers', 'salt', 'black pepper', 'olive oil', 'ginger', 'lemon juice']","['onion', 'beans', 'chilli pepper', 'Oil', 'garlic', 'tomatoes', 'salt', 'black pepper', 'olive oil', 'ginger', 'lemon juice']"
504,Tubani,Africa,0,False,Japan,Ghana,"['onion', 'chilli pepper']","onion, Beans, chilli pepper, Oil","['Rice', 'Peas', 'Onions', 'Tomatoes', 'Chilies', 'Garlic', 'Ginger', 'Crab', 'Shrimp', 'Peanut sauce']","['onion', 'chilli pepper', 'Oil', 'Rice', 'Peas', 'Tomatoes', 'Chilies', 'Garlic', 'Ginger', 'Crab', 'Shrimp', 'Peanut sauce']"
504,Tubani,Africa,1,True,Ghana,Ghana,"['onion', 'Beans', 'Oil']","onion, Beans, chilli pepper, Oil","['Plantain', 'Rice', 'Beans', 'Onion', 'Tomato', 'Pepper', 'Salt', 'Vegetable oil', 'Garlic', 'Ginger']","['onion', 'Beans', 'chilli pepper', 'Oil', 'Plantain', 'Rice', 'Tomato', 'Pepper', 'Salt', 'Vegetable oil', 'Garlic', 'Ginger']"
504,Tubani,Africa,2,False,Japan,Ghana,"['onion', 'beans', 'chilli pepper', 'oil']","onion, Beans, chilli pepper, Oil","['Rice', 'Beans', 'Onions', 'Tomatoes', 'Peppers', 'Chilies', 'Spices', 'Vegetable Oil', 'Salt', 'Fish or Meat']","['onion', 'Beans', 'chilli pepper', 'Oil', 'Rice', 'Tomatoes', 'Peppers', 'Chilies', 'Spices', 'Vegetable Oil', 'Salt', 'Fish or Meat']"
504,Tubani,Africa,3,True,Ghana,Ghana,"['Onion', 'Oil']","onion, Beans, chilli pepper, Oil","['Plantain', 'Cassava', 'Pepper', 'Onion', 'Tomato', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil', 'Fish or meat']","['onion', 'chilli pepper', 'Oil', 'Plantain', 'Cassava', 'Pepper', 'Tomato', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil', 'Fish or meat']"
504,Tubani,Africa,4,False,Nigeria,Ghana,"['onion', 'chili pepper', 'oil']","onion, Beans, chilli pepper, Oil","['plantain', 'rice', 'peanuts', 'onions', 'tomatoes', 'chilies', 'vegetable oil', 'salt', 'black pepper', 'fish or chicken']","['onion', 'chilli pepper', 'Oil', 'plantain', 'rice', 'peanuts', 'tomatoes', 'chilies', 'vegetable oil', 'salt', 'black pepper', 'fish or chicken']"
453,Ampesi,Africa,0,False,Greece,Ghana,"['yam', 'Plantain']","yam, Plantain","['Rice', 'Beans', 'Onions', 'Tomatoes', 'Peppers', 'Spices', 'Vegetable oil', 'Salt', 'Tomato paste', 'Fish or meat']","['yam', 'Plantain', 'Rice', 'Beans', 'Onions', 'Tomatoes', 'Peppers', 'Spices', 'Vegetable oil', 'Salt', 'Tomato paste', 'Fish or meat']"
453,Ampesi,Africa,1,True,Ghana,Ghana,['Plantain'],"yam, Plantain","['Plantain', 'Rice', 'Beans', 'Pepper', 'Onion', 'Tomato', 'Fish', 'Shrimp', 'Spices', 'Vegetable Oil']","['yam', 'Plantain', 'Rice', 'Beans', 'Pepper', 'Onion', 'Tomato', 'Fish', 'Shrimp', 'Spices', 'Vegetable Oil']"
453,Ampesi,Africa,2,True,Ghana,Ghana,"['yam', 'Plantain']","yam, Plantain","['Rice', 'Peas', 'Onions', 'Tomatoes', 'Spices', 'Beef or Chicken', 'Peanuts', 'Vegetable Oil', 'Salt', 'Chili Peppers']","['yam', 'Plantain', 'Rice', 'Peas', 'Onions', 'Tomatoes', 'Spices', 'Beef or Chicken', 'Peanuts', 'Vegetable Oil', 'Salt', 'Chili Peppers']"
453,Ampesi,Africa,3,True,Ghana,Ghana,"['yam', 'Plantain']","yam, Plantain","['Rice', 'Peas', 'Tomatoes', 'Onions', 'Chili peppers', 'Peanuts', 'Vegetable oil', 'Salt', 'Black pepper', 'Garlic']","['yam', 'Plantain', 'Rice', 'Peas', 'Tomatoes', 'Onions', 'Chili peppers', 'Peanuts', 'Vegetable oil', 'Salt', 'Black pepper', 'Garlic']"
453,Ampesi,Africa,4,False,Sri Lanka,Ghana,['salt'],"yam, Plantain","['Rice', 'Peas', 'Onions', 'Tomatoes', 'Chilies', 'Spices', 'Peanuts', 'Vegetable oil', 'Salt', 'Beef or Chicken']","['yam', 'Plantain', 'Rice', 'Peas', 'Onions', 'Tomatoes', 'Chilies', 'Spices', 'Peanuts', 'Vegetable oil', 'Salt', 'Beef or Chicken']"
440,Abe nkwan,Africa,0,True,Ghana,Ghana,"['tomato', 'onion', 'ginger', 'garlic', 'pepper']","tomato, onion, ginger, garlic, pepper, meat, palmnut","['Rice', 'Beans', 'Onions', 'Tomatoes', 'Pepper', 'Ginger', 'Garlic', 'Spices', 'Vegetable oil', 'Salt']","['tomato', 'onion', 'ginger', 'garlic', 'pepper']"
440,Abe nkwan,Africa,1,True,Ghana,Ghana,"['tomato', 'onion', 'ginger', 'garlic', 'pepper']","tomato, onion, ginger, garlic, pepper, meat, palmnut","['Rice', 'Beans', 'Onions', 'Tomatoes', 'Pepper', 'Oil', 'Salt', 'Black pepper', 'Ginger', 'Garlic']","['tomato', 'onion', 'ginger', 'garlic', 'pepper']"
440,Abe nkwan,Africa,2,True,Ghana,Ghana,"['tomato', 'onion', 'garlic']","tomato, onion, ginger, garlic, pepper, meat, palmnut","['plantain', 'beans', 'peanuts', 'onions', 'garlic', 'chilies', 'salt', 'black pepper', 'vegetable oil', 'tomatoes']","['tomato', 'onion', 'garlic', 'pepper']"
440,Abe nkwan,Africa,3,True,Ghana,Ghana,"['onion', 'ginger', 'garlic']","tomato, onion, ginger, garlic, pepper, meat, palmnut","['Plantain', 'Yam', 'Peanut paste', 'Onion', 'Garlic', 'Ginger', 'Scotch bonnet peppers', 'Salt', 'Black pepper', 'Vegetable oil']","['tomato', 'onion', 'ginger', 'garlic', 'pepper', 'palmnut', 'Plantain', 'Yam', 'Peanut paste', 'Scotch bonnet peppers', 'Salt', 'Black pepper', 'Vegetable oil']"
440,Abe nkwan,Africa,4,True,Ghana,Ghana,"['tomato', 'onion', 'pepper', 'ginger']","tomato, onion, ginger, garlic, pepper, meat, palmnut","['Fufu', 'Light Soup', 'Beef', 'Onions', 'Tomatoes', 'Pepper', 'Salt', 'Black Pepper', 'Crushed Ginger', 'Parsley']","['tomato', 'onion', 'ginger', 'pepper', 'beef']"
439,Nkatenkwan,Africa,0,True,Ghana,Ghana,"['onion', 'garlic']","tomato, onion, ginger, peanut butter, garlic, chicken, tinned tomatoes","['plantain', 'peanut paste', 'baobab powder', 'salt', 'black pepper', 'onion', 'garlic', 'chili pepper', 'crushed tomatoes', 'vegetable oil']","['tomato', 'onion', 'ginger', 'peanut butter', 'garlic', 'chicken', 'tinned tomatoes', 'plantain', 'peanut paste', 'baobab powder', 'salt', 'black pepper', 'chili pepper', 'crushed tomatoes', 'vegetable oil']"
439,Nkatenkwan,Africa,1,True,Ghana,Ghana,"['tomato', 'onion', 'ginger', 'peanut butter', 'garlic']","tomato, onion, ginger, peanut butter, garlic, chicken, tinned tomatoes","['Plantain', 'Yam', 'Peanuts', 'Onions', 'Tomatoes', 'Chili peppers', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil']","['tomato', 'onion', 'ginger', 'peanut butter', 'garlic', 'chicken', 'tinned tomatoes', 'Plantain', 'Yam', 'Peanuts', 'Chili peppers', 'Salt', 'Black pepper', 'Vegetable oil']"
439,Nkatenkwan,Africa,2,True,Ghana,Ghana,"['tomato', 'onion', 'ginger', 'garlic']","tomato, onion, ginger, peanut butter, garlic, chicken, tinned tomatoes","['Yam', 'Peanuts', 'Onions', 'Tomatoes', 'Chilies', 'Ginger', 'Garlic', 'Crab meat', 'Shrimp', 'Palm oil']","['tomato', 'onion', 'ginger', 'peanut butter', 'garlic']"
439,Nkatenkwan,Africa,3,True,Ghana,Ghana,"['tomato', 'onion', 'ginger', 'garlic']","tomato, onion, ginger, peanut butter, garlic, chicken, tinned tomatoes","['Plantain', 'Peanuts', 'Onions', 'Tomatoes', 'Red pepper', 'Garlic', 'Salt', 'Black pepper', 'Vegetable oil', 'Ginger']","['tomato', 'onion', 'ginger', 'peanut butter', 'garlic', 'peanuts', 'red pepper', 'salt', 'black pepper', 'vegetable oil']"
439,Nkatenkwan,Africa,4,True,Ghana,Ghana,"['tomato', 'onion', 'peanut butter', 'chilies', 'vegetable oil']","tomato, onion, ginger, peanut butter, garlic, chicken, tinned tomatoes","['plantain', 'rice', 'peanuts', 'onions', 'chilies', 'tomatoes', 'vegetable oil', 'salt', 'black pepper', 'palm oil']","['tomato', 'onion', 'ginger', 'peanut butter', 'garlic', 'chicken', 'tinned tomatoes', 'plantain', 'rice', 'peanuts', 'chilies', 'vegetable oil', 'salt', 'black pepper', 'palm oil']"
641,Bubble waffle,Asia,0,True,Hong Kong,Hong Kong,"['flour', 'egg']","flour, egg, Ice cream, Fruits","['All-purpose flour', 'Baking powder', 'Eggs', 'Milk', 'Sugar', 'Vegetable oil', 'Salt', 'Butter', 'Yeast', 'Tapioca pearls']","['flour', 'egg', 'Ice cream', 'Fruits', 'Baking powder', 'Milk', 'Sugar', 'Vegetable oil', 'Salt', 'Butter', 'Yeast']"
641,Bubble waffle,Asia,1,True,Hong Kong,Hong Kong,"['flour', 'egg']","flour, egg, Ice cream, Fruits","['All-purpose flour', 'Baking powder', 'Egg', 'Milk', 'Sugar', 'Butter', 'Salt', 'Vanilla extract', 'Yeast', 'Water']","['flour', 'egg', 'Ice cream', 'Fruits', 'Baking powder', 'Milk', 'Sugar', 'Butter', 'Salt', 'Vanilla extract', 'Yeast', 'Water']"
641,Bubble waffle,Asia,2,True,Hong Kong,Hong Kong,"['flour', 'egg']","flour, egg, Ice cream, Fruits","['All-purpose flour', 'Egg', 'Sugar', 'Milk', 'Baking powder', 'Salt', 'Vegetable oil', 'Butter', 'Vanilla extract', 'Yeast']","['flour', 'egg', 'Ice cream', 'Fruits', 'Sugar', 'Milk', 'Baking powder', 'Salt', 'Vegetable oil', 'Butter', 'Vanilla extract', 'Yeast']"
641,Bubble waffle,Asia,3,True,Hong Kong,Hong Kong,"['flour', 'egg']","flour, egg, Ice cream, Fruits","['all-purpose flour', 'baking powder', 'egg', 'sugar', 'milk', 'butter', 'salt', 'water', 'bubble waffle mix', 'vanilla extract']","['flour', 'egg']"
641,Bubble waffle,Asia,4,True,Hong Kong,Hong Kong,"['flour', 'egg']","flour, egg, Ice cream, Fruits","['All-purpose flour', 'Egg', 'Milk', 'Sugar', 'Salt', 'Baking powder', 'Butter', 'Vanilla extract', 'Water', 'Bubbles (usually made from sodium bicarbonate and citric acid)']","['Flour', 'Egg', 'Ice cream', 'Fruits', 'All-purpose flour', 'Milk', 'Sugar', 'Salt', 'Baking powder', 'Butter', 'Vanilla extract', 'Water', 'Bubbles (usually made from sodium bicarbonate and citric acid)']"
841,Lau Chingri,Asia,0,True,Bangladesh,India,['Shrimp'],"bay leaves, cumin, chillis, Fried shrimp, Bottle gourd","['Shrimp', 'Potatoes', 'Onions', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt', 'Fresh Coriander']","['bay leaves', 'cumin', 'chillis', 'Fried shrimp', 'Bottle gourd', 'Shrimp', 'Potatoes', 'Onions', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt', 'Fresh Coriander']"
841,Lau Chingri,Asia,1,True,Bangladesh,India,"['Bay leaves', 'Cumin', 'Chillis']","bay leaves, cumin, chillis, Fried shrimp, Bottle gourd","['Prawns', 'Mustard Oil', 'Onions', 'Ginger', 'Garlic', 'Tomatoes', 'Potatoes', 'Turmeric', 'Red Chili Powder', 'Garam Masala']","['bay leaves', 'cumin', 'chillis', 'Fried shrimp', 'Bottle gourd', 'Prawns', 'Mustard Oil', 'Onions', 'Ginger', 'Garlic', 'Tomatoes', 'Potatoes', 'Turmeric', 'Red Chili Powder', 'Garam Masala']"
841,Lau Chingri,Asia,2,True,Bangladesh,India,"['Shrimp', 'Chillis']","bay leaves, cumin, chillis, Fried shrimp, Bottle gourd","['Shrimp', 'Prawns', 'Onions', 'Potatoes', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt']","['bay leaves', 'cumin', 'chillis', 'Fried shrimp', 'Bottle gourd', 'Shrimp', 'Prawns', 'Onions', 'Potatoes', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt']"
841,Lau Chingri,Asia,3,False,Bangladesh,India,"['chillis', 'cumin']","bay leaves, cumin, chillis, Fried shrimp, Bottle gourd","['Prawns', 'Potatoes', 'Onions', 'Tomatoes', 'Garlic', 'Ginger', 'Turmeric', 'Red Chili Powder', 'Coriander Powder', 'Mustard Oil']","['bay leaves', 'cumin', 'chillis', 'Fried shrimp', 'Bottle gourd', 'Prawns', 'Potatoes', 'Onions', 'Tomatoes', 'Garlic', 'Ginger', 'Turmeric', 'Red Chili Powder', 'Coriander Powder', 'Mustard Oil']"
841,Lau Chingri,Asia,4,True,Bangladesh,India,"['chillis', 'bay leaves']","bay leaves, cumin, chillis, Fried shrimp, Bottle gourd","['Prawns', 'Potatoes', 'Onions', 'Garlic', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt']","['bay leaves', 'cumin', 'chillis', 'Fried shrimp', 'Bottle gourd', 'Prawns', 'Potatoes', 'Onions', 'Garlic', 'Tomatoes', 'Mustard Oil', 'Turmeric', 'Red Chili Powder', 'Garam Masala', 'Salt']"
925,Chilli Cheese Toast,Asia,0,False,Australia,India,"['cheese', 'salt', 'pepper']","cheese, salt, pepper, Bread, red chiili flakes, pesto, sundried tomato","['White Bread', 'Mozzarella Cheese', 'Chilli Sauce', 'Butter', 'Salt', 'Pepper', 'Cilantro', 'Garlic', 'Tomato', 'Onion']","['cheese', 'salt', 'pepper', 'bread', 'red chiili flakes', 'pesto', 'sundried tomato', 'mozzarella cheese', 'chilli sauce', 'butter', 'cilantro', 'garlic', 'tomato', 'onion']"
925,Chilli Cheese Toast,Asia,1,False,Australia,India,"['cheese', 'salt', 'pepper']","cheese, salt, pepper, Bread, red chiili flakes, pesto, sundried tomato","['White Bread', 'Melted Cheese', 'Chilli Sauce', 'Butter', 'Tomato', 'Onion', 'Capsicum', 'Salt', 'Pepper', 'Garlic']","['cheese', 'salt', 'pepper', 'Bread', 'red chiili flakes', 'pesto', 'sundried tomato', 'White Bread', 'Melted Cheese', 'Chilli Sauce', 'Butter', 'Tomato', 'Onion', 'Capsicum', 'Garlic']"
925,Chilli Cheese Toast,Asia,2,False,Australia,India,"['Bread', 'Cheese', 'Salt']","cheese, salt, pepper, Bread, red chiili flakes, pesto, sundried tomato","['Bread', 'Butter', 'Cheddar Cheese', 'Chilli Sauce', 'Onion', 'Tomato', 'Cilantro', 'Garlic', 'Salt', 'Red Chilli Powder']","['cheese', 'salt', 'pepper', 'Bread', 'red chiili flakes', 'pesto', 'sundried tomato', 'Butter', 'Cheddar Cheese', 'Chilli Sauce', 'Onion', 'Tomato', 'Cilantro', 'Garlic', 'Red Chilli Powder']"
925,Chilli Cheese Toast,Asia,3,False,Australia,India,"['cheese', 'salt', 'pepper', 'Bread', 'red chiili flakes']","cheese, salt, pepper, Bread, red chiili flakes, pesto, sundried tomato","['White bread', 'Melted butter', 'Grated cheddar cheese', 'Chopped onions', 'Green chilies', 'Garlic', 'Tomato sauce', 'Chilli flakes', 'Salt', 'Fresh cilantro']","['cheese', 'salt', 'pepper', 'Bread', 'red chiili flakes', 'pesto', 'sundried tomato', 'White bread', 'Melted butter', 'Grated cheddar cheese', 'Chopped onions', 'Green chilies', 'Garlic', 'Tomato sauce', 'Chilli flakes', 'Fresh cilantro']"
925,Chilli Cheese Toast,Asia,4,False,Australia,India,"['cheese', 'salt', 'pepper', 'bread']","cheese, salt, pepper, Bread, red chiili flakes, pesto, sundried tomato","['Bread', 'Cheese', 'Chilli sauce', 'Butter', 'Salt', 'Pepper', 'Garlic', 'Tomato', 'Onion', 'Cilantro']","['cheese', 'salt', 'pepper', 'Bread', 'red chiili flakes', 'pesto', 'sundried tomato', 'Chilli sauce', 'Butter', 'Garlic', 'Tomato', 'Onion', 'Cilantro']"
968,Dhokra or Dhokla,Asia,0,True,India,India,"['Yogurt', 'Baking soda', 'Salt']","mustard seeds, salt, ginger, baking soda, turmeric, Besan flour, vegetable oil, Yogurt, Green chilies","['Rice flour', 'Gram flour', 'Water', 'Yogurt', 'Baking soda', 'Egg', 'Ghee or oil', 'Salt', 'Fermented batter', 'Fresh coriander leaves']","['mustard seeds', 'salt', 'ginger', 'baking soda', 'turmeric', 'Besan flour', 'vegetable oil', 'Yogurt', 'Green chilies', 'Rice flour', 'Gram flour', 'Water', 'Egg', 'Ghee or oil', 'Fermented batter', 'Fresh coriander leaves']"
968,Dhokra or Dhokla,Asia,1,True,India,India,"['Yogurt', 'Baking soda', 'Salt']","mustard seeds, salt, ginger, baking soda, turmeric, Besan flour, vegetable oil, Yogurt, Green chilies","['Rice flour', 'Gram flour', 'Semolina', 'Yogurt', 'Baking soda', 'Egg', 'Ghee or oil', 'Water', 'Salt', 'Fenugreek seeds']","['mustard seeds', 'salt', 'ginger', 'baking soda', 'turmeric', 'Besan flour', 'vegetable oil', 'Yogurt', 'Green chilies', 'Rice flour', 'Gram flour', 'Semolina', 'Egg', 'Ghee or oil', 'Water', 'Fenugreek seeds']"
968,Dhokra or Dhokla,Asia,2,True,India,India,"['salt', 'baking soda', 'Besan flour', 'Yogurt']","mustard seeds, salt, ginger, baking soda, turmeric, Besan flour, vegetable oil, Yogurt, Green chilies","['Rice flour', 'Gram flour', 'Fermented batter', 'Water', 'Ghee or oil', 'Chickpea flour', 'Yogurt', 'Baking soda', 'Salt', 'Eno fruit salt']","['mustard seeds', 'salt', 'ginger', 'baking soda', 'turmeric', 'Besan flour', 'vegetable oil', 'Yogurt', 'Green chilies', 'Rice flour', 'Gram flour', 'Fermented batter', 'Water', 'Ghee or oil', 'Chickpea flour', 'Eno fruit salt']"
968,Dhokra or Dhokla,Asia,3,True,India,India,"['Yogurt', 'Green chilies', 'Ginger', 'Salt', 'Baking soda']","mustard seeds, salt, ginger, baking soda, turmeric, Besan flour, vegetable oil, Yogurt, Green chilies","['Rice flour', 'Bengal gram flour', 'Yogurt', 'Water', 'Ghee', 'Baking soda', 'Salt', 'Tamarind', 'Green chilies', 'Ginger']","['mustard seeds', 'salt', 'ginger', 'baking soda', 'turmeric', 'Besan flour', 'vegetable oil', 'Yogurt', 'Green chilies', 'Rice flour', 'Bengal gram flour', 'Water', 'Ghee', 'Tamarind']"
968,Dhokra or Dhokla,Asia,4,True,India,India,"['Yogurt', 'Baking soda', 'Ginger']","mustard seeds, salt, ginger, baking soda, turmeric, Besan flour, vegetable oil, Yogurt, Green chilies","['Rice flour', 'Gram flour', 'Yogurt', 'Baking soda', 'Egg', 'Ghee or oil', 'Water', 'Chili powder', 'Ginger paste', 'Cumin seeds']","['mustard seeds', 'salt', 'ginger', 'baking soda', 'turmeric', 'Besan flour', 'vegetable oil', 'Yogurt', 'Green chilies', 'Rice flour', 'Gram flour', 'Egg', 'Ghee or oil', 'Water', 'Chili powder', 'Ginger paste', 'Cumin seeds']"
949,लिट्टी चोखा,Asia,0,True,India,India,['tomato'],"tomato, eggplant, chickpea flour, wheat flour","['Lentils', 'Vegetable broth', 'Potatoes', 'Tomatoes', 'Onions', 'Ginger', 'Garlic', 'Green chilies', 'Mustard oil', 'Salt']","['tomato', 'eggplant', 'chickpea flour', 'wheat flour', 'Lentils', 'Vegetable broth', 'Potatoes', 'Onions', 'Ginger', 'Garlic', 'Green chilies', 'Mustard oil', 'Salt']"
949,लिट्टी चोखा,Asia,1,True,India,India,['tomato'],"tomato, eggplant, chickpea flour, wheat flour","['Rice', 'Lentils', 'Vegetable oil', 'Onion', 'Tomato', 'Spices', 'Potato', 'Peas', 'Ginger', 'Garlic']","['tomato', 'eggplant', 'chickpea flour', 'wheat flour', 'Rice', 'Lentils', 'Vegetable oil', 'Onion', 'Spices', 'Potato', 'Peas', 'Ginger', 'Garlic']"
949,लिट्टी चोखा,Asia,2,True,India,India,"['tomato', 'chickpea flour']","tomato, eggplant, chickpea flour, wheat flour","['Chickpea flour', 'Potato', 'Tomato', 'Onion', 'Ginger', 'Garlic', 'Mustard oil', 'Salt', 'Red chili powder', 'Coriander powder']","['tomato', 'eggplant', 'chickpea flour', 'wheat flour', 'Potato', 'Onion', 'Ginger', 'Garlic', 'Mustard oil', 'Salt', 'Red chili powder', 'Coriander powder']"
949,लिट्टी चोखा,Asia,3,True,India,India,['tomato'],"tomato, eggplant, chickpea flour, wheat flour","['Lentil dough (Litti)', 'Potato', 'Peas', 'Onion', 'Tomato', 'Ginger', 'Garlic', 'Spices (e.g. cumin, coriander, turmeric)', 'Ghee or oil', 'Salt']","['tomato', 'eggplant', 'wheat flour', 'Lentil dough (Litti)', 'Potato', 'Peas', 'Onion', 'Ginger', 'Garlic', 'Spices (e.g. cumin, coriander, turmeric)', 'Ghee or oil', 'Salt']"
949,लिट्टी चोखा,Asia,4,True,India,India,['Tomato'],"tomato, eggplant, chickpea flour, wheat flour","['Potatoes', 'Peas', 'Onions', 'Tomatoes', 'Ginger', 'Garlic', 'Mustard oil', 'Spices', 'Lentils', 'Coriander leaves']","['tomato', 'eggplant', 'chickpea flour', 'wheat flour', 'Potatoes', 'Peas', 'Onions', 'Ginger', 'Garlic', 'Mustard oil', 'Spices', 'Lentils', 'Coriander leaves']"
924,Boondi Raita,Asia,0,True,India,India,"['salt', 'red chilli', 'boondi']","salt, pepper, red chilli, Curd, boondi","['Yogurt', 'Boondi', 'Cumin', 'Coriander', 'Red Chili Powder', 'Ginger', 'Garlic', 'Cilantro', 'Salt', 'Mustard Seeds']","['salt', 'pepper', 'red chilli', 'Curd', 'boondi', 'Yogurt', 'Cumin', 'Coriander', 'Red Chili Powder', 'Ginger', 'Garlic', 'Cilantro', 'Mustard Seeds']"
924,Boondi Raita,Asia,1,True,India,India,"['salt', 'red chili', 'curd', 'boondi']","salt, pepper, red chilli, Curd, boondi","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander powder', 'Garam masala', 'Red chili powder', 'Salt', 'Garlic', 'Ginger', 'Cilantro']","['salt', 'pepper', 'red chili', 'curd', 'boondi', 'yogurt', 'cumin seeds', 'coriander powder', 'garam masala', 'garlic', 'ginger', 'cilantro']"
924,Boondi Raita,Asia,2,True,India,India,"['salt', 'boondi']","salt, pepper, red chilli, Curd, boondi","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Cumin powder', 'Coriander powder', 'Salt']","['salt', 'pepper', 'red chilli', 'Curd', 'boondi', 'Yogurt', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Cumin powder', 'Coriander powder']"
924,Boondi Raita,Asia,3,True,India,India,"['salt', 'boondi']","salt, pepper, red chilli, Curd, boondi","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Green chili', 'Cilantro', 'Salt', 'Mint']","['salt', 'pepper', 'red chilli', 'Curd', 'boondi', 'Yogurt', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Green chili', 'Cilantro', 'Mint']"
924,Boondi Raita,Asia,4,True,India,India,"['salt', 'red chilli', 'boondi']","salt, pepper, red chilli, Curd, boondi","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Salt', 'Red chili powder', 'Garam masala']","['salt', 'pepper', 'red chilli', 'Curd', 'boondi', 'Yogurt', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Red chili powder', 'Garam masala']"
174,Moong Dhal Namkeen,Asia,0,True,India,India,['salt'],"salt, pepper, mung bean","['Moong Dal', 'Chana Dal', 'Rice Flour', 'Ghee', 'Salt', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds']","['salt', 'mung bean', 'Moong Dal', 'Chana Dal', 'Rice Flour', 'Ghee', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds']"
174,Moong Dhal Namkeen,Asia,1,True,India,India,['salt'],"salt, pepper, mung bean","['Moong Dal', 'Rice Flour', 'Gram Flour', 'Salt', 'Red Chili Powder', 'Garam Masala', 'Amchur Powder', 'Cumin Seeds', 'Coriander Seeds', 'Vegetable Oil']","['salt', 'pepper', 'mung bean', 'Moong Dal', 'Rice Flour', 'Gram Flour', 'Red Chili Powder', 'Garam Masala', 'Amchur Powder', 'Cumin Seeds', 'Coriander Seeds', 'Vegetable Oil']"
174,Moong Dhal Namkeen,Asia,2,True,India,India,['salt'],"salt, pepper, mung bean","['Moong Dal', 'Rice Flour', 'Ghee', 'Salt', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds', 'Cashew Nuts']","['salt', 'pepper', 'Mung Bean', 'Moong Dal', 'Rice Flour', 'Ghee', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds', 'Cashew Nuts']"
174,Moong Dhal Namkeen,Asia,3,True,India,India,['salt'],"salt, pepper, mung bean","['Moong Dal', 'Gram Flour', 'Chana Dal', 'Peanuts', 'Cashews', 'Almonds', 'Poppy Seeds', 'Salt', 'Spices', 'Vegetable Oil']","['salt', 'pepper', 'mung bean', 'Moong Dal', 'Gram Flour', 'Chana Dal', 'Peanuts', 'Cashews', 'Almonds', 'Poppy Seeds', 'Spices', 'Vegetable Oil']"
174,Moong Dhal Namkeen,Asia,4,True,India,India,['salt'],"salt, pepper, mung bean","['Moong Dal', 'Rice Flour', 'Gram Flour', 'Ghee', 'Salt', 'Spices (e.g. Red Chilli Powder, Garam Masala)', 'Amchur Powder', 'Citric Acid', 'Vegetable Oil', 'Fresh Coriander Leaves']","['salt', 'mung bean', 'Moong Dal', 'Rice Flour', 'Gram Flour', 'Ghee', 'Spices (e.g. Red Chilli Powder, Garam Masala)', 'Amchur Powder', 'Citric Acid', 'Vegetable Oil', 'Fresh Coriander Leaves']"
